Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,-0.04529794,0.9166763,0.4360551,-0.04985861,0.9140191,0.4402557,-0.009235462,0.4913123,0.06750388,-0.8683146,0.01856544,0.1411172,0.03240083,0.9892884,1654790399258,1654790270902
1,1,-0.04530505,0.9166231,0.4361834,-0.04985861,0.9140191,0.4402557,-0.00927446,0.4913243,0.06752072,-0.8683061,0.01856544,0.1411172,0.03240083,0.9892884,1654790399284,1654790270938
2,2,-0.04540536,0.9165121,0.4362816,-0.04985455,0.9140291,0.4402465,-0.009386753,0.491318,0.06755259,-0.8683059,0.01856544,0.1411172,0.03240083,0.9892884,1654790399340,1654790270988
3,3,-0.0454772,0.9164313,0.4363998,-0.04985455,0.9140291,0.4402465,-0.009386852,0.4913801,0.06765503,-0.8682628,0.01856544,0.1411172,0.03240083,0.9892884,1654790399394,1654790271038
4,4,-0.04551299,0.9163817,0.4364791,-0.04985455,0.9140291,0.4402465,-0.009393846,0.4914342,0.06762431,-0.8682346,0.01856544,0.1411172,0.03240083,0.9892884,1654790399436,1654790271090
5,5,-0.04560035,0.9162683,0.4365639,-0.04983626,0.9140291,0.4402546,-0.009423009,0.4913456,0.06767397,-0.8682804,0.0185703,0.1409685,0.03239806,0.9893097,1654790399491,1654790271139
6,6,-0.04547046,0.9161243,0.4367094,-0.04971826,0.9139794,0.4403835,-0.009254588,0.4907461,0.0677797,-0.868613,0.01847844,0.1403754,0.03237657,0.9893963,1654790399547,1654790271190
7,7,-0.04522175,0.9158899,0.4373388,-0.04944021,0.9138609,0.4408677,-0.008831355,0.4890136,0.06804884,-0.8695729,0.01831938,0.1387396,0.03221461,0.9896353,1654790399589,1654790271240
8,8,-0.04390959,0.9157519,0.438703,-0.04871251,0.9137034,0.4417693,-0.008297522,0.4837162,0.06865992,-0.8724881,0.01825666,0.1352165,0.03186491,0.9901354,1654790399645,1654790271291
9,9,-0.04231549,0.9155604,0.4411717,-0.04755114,0.9135674,0.4432234,-0.00757324,0.4770721,0.06937768,-0.8760889,0.01808788,0.1301062,0.03145172,0.990836,1654790399700,1654790271341
