Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.01581458,0.9146603,0.6278208,0.01579259,0.9147582,0.6280523,0.007826512,0.3115959,0.06955262,-0.9476334,0.03670461,0.318989,0.02930424,0.946594,1655124471201,1655124334381
1,1,0.01581215,0.9146391,0.6278374,0.01579259,0.9147582,0.6280523,0.007796501,0.3115845,0.06954885,-0.9476377,0.03670461,0.318989,0.02930424,0.946594,1655124471228,1655124334415
2,2,0.01579293,0.9145972,0.6279045,0.01579259,0.9147582,0.6280523,0.007801003,0.3115821,0.06952107,-0.9476405,0.03670461,0.318989,0.02930424,0.946594,1655124471282,1655124334468
3,3,0.01577999,0.9145675,0.6279587,0.01582206,0.9147578,0.6280637,0.007857825,0.3113686,0.06952034,-0.9477103,0.03670898,0.3188468,0.02929869,0.9466418,1655124471338,1655124334517
4,4,0.01596943,0.9145373,0.628054,0.01600885,0.9147452,0.6281327,0.008012305,0.3105342,0.06967302,-0.9479715,0.03669837,0.3182779,0.02921191,0.9468365,1655124471394,1655124334569
5,5,0.01649739,0.9144413,0.6283987,0.01651559,0.9146665,0.6284063,0.008321208,0.3082998,0.06969453,-0.9486963,0.03656608,0.3165258,0.02907169,0.947433,1655124471434,1655124334621
6,6,0.01829357,0.9142019,0.6295202,0.01750235,0.9144467,0.629081,0.009274528,0.3021042,0.07020641,-0.9506409,0.036266,0.3132073,0.02873555,0.948557,1655124471491,1655124334672
7,7,0.02066502,0.9138888,0.6310307,0.01911444,0.9141767,0.6300656,0.01031172,0.2941288,0.07062119,-0.9530973,0.03601085,0.3079354,0.02821696,0.9503067,1655124471546,1655124334723
8,8,0.02244125,0.9135361,0.6322912,0.02118928,0.9138067,0.6314014,0.01123805,0.2878175,0.07079646,-0.9549988,0.03550056,0.3016065,0.02755854,0.9523727,1655124471588,1655124334773
9,9,0.02512769,0.9130803,0.6337254,0.02344638,0.9134024,0.6328956,0.01269213,0.2799763,0.07150079,-0.9572564,0.03485349,0.2942623,0.02686754,0.954711,1655124471644,1655124334823
10,10,0.02772513,0.9125997,0.6352533,0.02591687,0.912914,0.6345187,0.01411989,0.2704183,0.07184899,-0.9599543,0.03423148,0.2862769,0.02611867,0.957179,1655124471700,1655124334875
11,11,0.02944382,0.9122848,0.6363097,0.0282611,0.9124581,0.6360662,0.01547396,0.263784,0.07160657,-0.9617957,0.03357044,0.2787515,0.02544615,0.959439,1655124471741,1655124334925
12,12,0.03188559,0.9117441,0.637839,0.03059596,0.9120224,0.6376036,0.01622967,0.2562195,0.07271604,-0.963743,0.03307983,0.2710144,0.02473181,0.9616888,1655124471796,1655124334978
13,13,0.03440154,0.9113793,0.6392314,0.03291404,0.911628,0.6390809,0.01778745,0.2473543,0.07265207,-0.9660338,0.0324837,0.2633074,0.02399769,0.9638662,1655124471853,1655124335028
14,14,0.03614808,0.9109669,0.6405285,0.03533703,0.9112208,0.6406633,0.01858107,0.2422948,0.07382172,-0.9672117,0.03186287,0.2554849,0.02316111,0.9660102,1655124471894,1655124335081
15,15,0.03840015,0.9104973,0.6421788,0.03763394,0.9107962,0.642159,0.01975017,0.2334342,0.07360692,-0.9693815,0.03140026,0.2479368,0.02245227,0.9680068,1655124471950,1655124335130
16,16,0.04098296,0.9099982,0.643914,0.03991569,0.9103197,0.6437531,0.02169529,0.2239091,0.07318302,-0.9716163,0.0306533,0.2398391,0.021649,0.9700871,1655124472006,1655124335182
17,17,0.04277476,0.9098367,0.645004,0.04229978,0.9099232,0.6453137,0.02272359,0.2176999,0.07364556,-0.972968,0.03005844,0.2324056,0.02098456,0.9719279,1655124472047,1655124335233
18,18,0.04500321,0.9093143,0.646508,0.04470972,0.9094949,0.6469551,0.02366902,0.2090048,0.07372723,-0.9748442,0.0294349,0.2242759,0.02024826,0.9738706,1655124472103,1655124335284
19,19,0.04768213,0.9088228,0.64809,0.04700355,0.9090391,0.6485102,0.02515025,0.2003449,0.07429643,-0.9765805,0.02879353,0.2165204,0.01953524,0.9756578,1655124472159,1655124335336
20,20,0.04953602,0.9085195,0.6492834,0.04934748,0.9086129,0.6500682,0.02587323,0.1940697,0.07439247,-0.9778207,0.02826388,0.2087993,0.01876423,0.9773699,1655124472200,1655124335386
21,21,0.05198931,0.9081734,0.6508256,0.05176457,0.9082374,0.6515709,0.02668498,0.1859346,0.07513577,-0.9793217,0.02778037,0.2006247,0.0180026,0.9791088,1655124472256,1655124335438
22,22,0.05463833,0.9075015,0.6525453,0.05418799,0.9078205,0.6531429,0.02804819,0.1778786,0.07590888,-0.9807193,0.02726637,0.1928777,0.01731122,0.9806911,1655124472312,1655124335490
23,23,0.05670773,0.9072796,0.6538584,0.05650885,0.9073632,0.6547594,0.02916659,0.1713897,0.07571328,-0.9818566,0.02661149,0.1849702,0.0165416,0.9822446,1655124472353,1655124335541
24,24,0.05895106,0.9068284,0.6556948,0.05890714,0.9069044,0.6564296,0.0307216,0.1619185,0.07597529,-0.9833953,0.02589734,0.1770504,0.0157724,0.9837346,1655124472410,1655124335592
25,25,0.06158498,0.9062146,0.6576098,0.06124853,0.9064572,0.6580372,0.03267246,0.1531537,0.07613801,-0.984723,0.02528392,0.1689222,0.01498365,0.9851912,1655124472465,1655124335642
