Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.3642153,0.9142265,0.320262,0.3657487,0.9147239,0.3188103,-0.01847063,-0.1635337,-0.06572871,0.9841724,-0.03155477,-0.4764777,-0.01900449,-0.8784145,1655114126917,1655113990450
1,1,0.3641931,0.9142222,0.320279,0.3657487,0.9147239,0.3188103,-0.01845569,-0.1636893,-0.06574118,0.984146,-0.03155477,-0.4764777,-0.01900449,-0.8784145,1655114126943,1655113990486
2,2,0.3642038,0.9142331,0.3203163,0.3657458,0.9147239,0.3188008,-0.0184276,-0.1640854,-0.06575909,0.9840794,-0.03155477,-0.4764777,-0.01900449,-0.8784145,1655114126998,1655113990535
3,3,0.3642689,0.9142452,0.3203879,0.3657458,0.9147239,0.3188008,-0.01844329,-0.1642339,-0.06581319,0.9840506,-0.03155477,-0.4764777,-0.01900449,-0.8784145,1655114127053,1655113990586
4,4,0.3643559,0.9142914,0.3204553,0.3657458,0.9147239,0.3188008,-0.01844001,-0.1645753,-0.06583579,0.9839922,-0.03155477,-0.4764777,-0.01900449,-0.8784145,1655114127108,1655113990637
5,5,0.3644398,0.9143078,0.3205195,0.3657679,0.9147237,0.3188045,-0.01847336,-0.1645662,-0.06586836,0.9839909,-0.03155854,-0.4763018,-0.01899821,-0.87851,1655114127150,1655113990686
6,6,0.3646874,0.9142401,0.3205811,0.3659449,0.914712,0.318803,-0.01859461,-0.1640115,-0.06599846,0.9840725,-0.03152199,-0.4757311,-0.01896769,-0.8788212,1655114127205,1655113990735
7,7,0.3656522,0.9138816,0.3210484,0.3665291,0.9145269,0.3190123,-0.01939461,-0.1610438,-0.06625959,0.9845296,-0.03115617,-0.4740639,-0.01887795,-0.8797366,1655114127261,1655113990786
8,8,0.367324,0.9137614,0.3212236,0.3676373,0.9143368,0.3192609,-0.01992257,-0.1561904,-0.06674382,0.9852679,-0.03089738,-0.4710253,-0.01860455,-0.8813821,1655114127302,1655113990836
9,9,0.3699946,0.9134393,0.3219171,0.3695648,0.914129,0.3196265,-0.02110588,-0.1483084,-0.06690743,0.9864495,-0.03053693,-0.4661694,-0.01819301,-0.8839811,1655114127358,1655113990888
10,10,0.3720384,0.9131137,0.3223855,0.3719821,0.9137971,0.3201985,-0.02220289,-0.1418605,-0.06680494,0.9873802,-0.02990015,-0.460192,-0.01769376,-0.8871394,1655114127399,1655113990939
11,11,0.3749977,0.91265,0.3230634,0.3746351,0.9134431,0.3208245,-0.02298768,-0.1357917,-0.06826025,0.9881157,-0.02922527,-0.4533473,-0.01716745,-0.8906893,1655114127455,1655113990989
12,12,0.3778352,0.9121759,0.323954,0.3775434,0.9129565,0.3214356,-0.02535132,-0.1238361,-0.06710691,0.9897063,-0.02841528,-0.445447,-0.01659492,-0.8947035,1655114127511,1655113991039
13,13,0.3803852,0.9117151,0.3246684,0.3803312,0.9125316,0.3221982,-0.02663724,-0.1168883,-0.06799523,0.9904566,-0.02762842,-0.438544,-0.01607764,-0.8981411,1655114127567,1655113991091
14,14,0.3825571,0.9114626,0.325278,0.3829246,0.9121581,0.3228005,-0.02734024,-0.1108025,-0.06861419,0.9910941,-0.02704275,-0.4314776,-0.01555014,-0.9015841,1655114127608,1655113991142
15,15,0.3854509,0.9110971,0.326066,0.3856768,0.9117532,0.3234799,-0.02901532,-0.1021434,-0.06808122,0.992013,-0.02621219,-0.4238415,-0.01498142,-0.9052331,1655114127664,1655113991193
16,16,0.3880556,0.9107019,0.3266398,0.3884982,0.9113578,0.3241801,-0.03047144,-0.09276943,-0.06826633,0.9928772,-0.02556944,-0.416764,-0.0144217,-0.9085406,1655114127719,1655113991244
17,17,0.3901355,0.9103452,0.3272821,0.391101,0.9109741,0.3247795,-0.03174011,-0.08707808,-0.06851745,0.9933355,-0.02490979,-0.4098896,-0.01392862,-0.9116886,1655114127760,1655113991294
18,18,0.393043,0.9098834,0.3280291,0.3937508,0.9105505,0.3255005,-0.03293625,-0.07967111,-0.06929282,0.9938643,-0.02405643,-0.4026703,-0.01336455,-0.9149314,1655114127816,1655113991342
19,19,0.3949974,0.9097084,0.3284281,0.3965252,0.9101554,0.3261836,-0.03410438,-0.07351337,-0.06945135,0.9942883,-0.02334471,-0.3954254,-0.01283142,-0.9181117,1655114127858,1655113991394
20,20,0.3975813,0.9091649,0.329334,0.3994068,0.9097494,0.326876,-0.03576611,-0.06456541,-0.06926251,0.9948642,-0.022534,-0.3876028,-0.01228657,-0.9214692,1655114127914,1655113991445
21,21,0.4005149,0.9086244,0.3300788,0.4020028,0.9093162,0.3275924,-0.03700007,-0.05631607,-0.06973409,0.9952872,-0.02180891,-0.3802601,-0.01177785,-0.9245474,1655114127969,1655113991496
22,22,0.4030766,0.9083597,0.3308337,0.4047703,0.9088913,0.3282881,-0.03800095,-0.04910681,-0.07060129,0.9955702,-0.0211339,-0.3730308,-0.01118931,-0.9275108,1655114128025,1655113991546
23,23,0.404914,0.9080418,0.3313136,0.4074731,0.9085268,0.3289407,-0.03897777,-0.04265292,-0.07095551,0.9958046,-0.02050084,-0.3657784,-0.010616,-0.9304156,1655114128067,1655113991596
24,24,0.40784,0.9074413,0.3321399,0.4101776,0.9081325,0.3296346,-0.04033475,-0.034962,-0.07107602,0.9960417,-0.01976354,-0.3578978,-0.01008311,-0.9334972,1655114128122,1655113991645
25,25,0.4107097,0.9069947,0.332955,0.4130081,0.9076473,0.3304366,-0.04235436,-0.02480821,-0.07045969,0.9963062,-0.01891634,-0.3505524,-0.009518743,-0.9363037,1655114128178,1655113991698
26,26,0.4125747,0.906611,0.3335329,0.4157346,0.9072528,0.3311342,-0.04336584,-0.01820993,-0.07069083,0.9963888,-0.01821169,-0.3431385,-0.008975595,-0.9390655,1655114128219,1655113991746
27,27,0.4154808,0.9060981,0.3345176,0.4183435,0.9068595,0.3318571,-0.04423495,-0.01185165,-0.07196749,0.9963551,-0.01750079,-0.3358436,-0.008396894,-0.9417179,1655114128275,1655113991796
28,28,0.4175963,0.9058403,0.3351482,0.4210549,0.9064454,0.332643,-0.04545708,-0.005821385,-0.07229182,0.9963301,-0.01667997,-0.3282938,-0.007921457,-0.9443952,1655114128316,1655113991845
29,29,0.4201775,0.9055184,0.3357835,0.4238478,0.9060703,0.3333519,-0.04675838,0.001668413,-0.07305077,0.9962301,-0.0159601,-0.3203894,-0.00730747,-0.9471233,1655114128372,1655113991897
30,30,0.4230322,0.9051441,0.3366933,0.4266418,0.9056854,0.3341336,-0.04841419,0.01160656,-0.07247409,0.9961269,-0.0151276,-0.3128431,-0.006759733,-0.9496604,1655114128428,1655113991947
