Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1494793,0.9197146,0.5618775,0.1494986,0.9192415,0.5626163,-0.01247306,-0.2860614,-0.07225207,0.955402,-0.02646078,-0.3684989,-0.0284031,-0.9288174,1655115198746,1655115063243
1,1,0.1494766,0.9197204,0.5619011,0.149498,0.9192415,0.5626063,-0.01251051,-0.2860517,-0.07223384,0.9554058,-0.02646078,-0.3684989,-0.0284031,-0.9288174,1655115198772,1655115063278
2,2,0.1494654,0.919745,0.5619476,0.149508,0.9192516,0.5626057,-0.01256456,-0.2860346,-0.07219701,0.955413,-0.02646078,-0.3684989,-0.0284031,-0.9288174,1655115198826,1655115063329
3,3,0.1494696,0.919801,0.5619255,0.149508,0.9192516,0.5626057,-0.01258536,-0.286086,-0.07215834,0.9554002,-0.02646078,-0.3684989,-0.0284031,-0.9288174,1655115198882,1655115063380
4,4,0.1495011,0.9198131,0.5619131,0.149508,0.9192516,0.5626057,-0.01260324,-0.2860765,-0.07217219,0.9554018,-0.02646078,-0.3684989,-0.0284031,-0.9288174,1655115198923,1655115063431
5,5,0.1495493,0.9198362,0.5618144,0.1495484,0.9192517,0.5626135,-0.01269944,-0.2857996,-0.07216701,0.9554838,-0.02640617,-0.3682211,-0.02842683,-0.9289283,1655115198979,1655115063481
6,6,0.1499597,0.9198045,0.5619175,0.1497831,0.9192323,0.5626905,-0.012856,-0.2846727,-0.0722903,0.9558087,-0.02634835,-0.3675226,-0.02832821,-0.9292096,1655115199034,1655115063529
7,7,0.1507851,0.9194978,0.5624008,0.150405,0.9190543,0.5630566,-0.01333044,-0.2816014,-0.07249472,0.9566962,-0.02617042,-0.3655692,-0.02819487,-0.9299889,1655115199075,1655115063581
8,8,0.1529479,0.9193302,0.5632511,0.1516193,0.918878,0.56363,-0.01414404,-0.275054,-0.07296485,0.9585517,-0.02589172,-0.3616551,-0.02785116,-0.9315362,1655115199131,1655115063629
9,9,0.1553751,0.919009,0.5646607,0.1534833,0.9186636,0.5645378,-0.01496303,-0.2676928,-0.0733906,0.9605886,-0.02555381,-0.3564271,-0.02744415,-0.9335703,1655115199186,1655115063681
10,10,0.1573522,0.9187087,0.565726,0.1558425,0.9183708,0.5656983,-0.01635874,-0.2604033,-0.07359021,0.9625524,-0.02498661,-0.3495938,-0.0268625,-0.9361829,1655115199228,1655115063732
11,11,0.1601963,0.9183128,0.5669271,0.1583454,0.9180184,0.5669211,-0.01761554,-0.2510141,-0.07330922,0.9650427,-0.02447324,-0.3422722,-0.02629271,-0.9389141,1655115199283,1655115063783
12,12,0.1627498,0.9178999,0.5682465,0.1609966,0.9176065,0.5682859,-0.0183685,-0.2445213,-0.074914,0.9665712,-0.02377863,-0.3342688,-0.0256598,-0.9418284,1655115199339,1655115063834
13,13,0.1645047,0.9175717,0.5690331,0.1634214,0.917254,0.5695431,-0.01932077,-0.2375225,-0.07489891,0.9682974,-0.02321303,-0.326996,-0.02505204,-0.9444084,1655115199381,1655115063885
14,14,0.1670359,0.9169556,0.5704512,0.165895,0.9168816,0.5707775,-0.02110835,-0.2284933,-0.07493856,0.9704275,-0.02264306,-0.3195614,-0.02445093,-0.9469795,1655115199437,1655115063936
15,15,0.1695348,0.9164394,0.5719166,0.1683144,0.9164591,0.5721152,-0.02232375,-0.2207939,-0.07605357,0.9720944,-0.02195917,-0.3119645,-0.02387953,-0.9495398,1655115199492,1655115063986
