Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.09317288,0.9130262,0.4948267,0.09330181,0.9125717,0.495713,0.001255122,-0.2988167,-0.08265226,0.9507237,0.00351347,0.3509178,0.02291197,0.9361193,1655117341429,1655117205585
1,1,0.09318184,0.9130239,0.4948181,0.09330165,0.9125713,0.495703,0.001260709,-0.2988611,-0.08263746,0.9507111,0.00351347,0.3509178,0.02291197,0.9361193,1655117341456,1655117205619
2,2,0.09316824,0.9130574,0.4947461,0.09329165,0.9125712,0.4957032,0.001288046,-0.2989216,-0.08260118,0.9506952,0.00351347,0.3509178,0.02291197,0.9361193,1655117341496,1655117205670
3,3,0.09317791,0.9130552,0.4947124,0.09332181,0.9125718,0.4957127,0.001299375,-0.2989764,-0.08260862,0.9506773,0.00351803,0.3507304,0.02291128,0.9361897,1655117341552,1655117205719
4,4,0.09339173,0.9131029,0.4946524,0.09352277,0.9125759,0.4957692,0.001279681,-0.2978907,-0.08246591,0.9510305,0.003485844,0.3501211,0.02289236,0.9364182,1655117341607,1655117205769
5,5,0.09405676,0.9129947,0.4950181,0.09407796,0.9125026,0.4960438,0.0006438414,-0.2955849,-0.08234043,0.9517611,0.003354862,0.3484295,0.02277285,0.9370524,1655117341649,1655117205822
6,6,0.09615492,0.9126699,0.4963247,0.09513014,0.9123406,0.4966948,3.013748E-05,-0.2890329,-0.08196275,0.953804,0.002964467,0.3450461,0.02259707,0.9383091,1655117341704,1655117205870
7,7,0.09807514,0.9124762,0.4971787,0.09684705,0.9121454,0.4976067,-0.0003365134,-0.2825815,-0.08141331,0.9557821,0.002661571,0.3399592,0.02227804,0.9401726,1655117341745,1655117205922
8,8,0.1005052,0.912019,0.4988356,0.09906902,0.9118967,0.4987931,-0.001923234,-0.2734143,-0.08134777,0.9584485,0.002151236,0.333445,0.02188057,0.9425132,1655117341801,1655117205972
9,9,0.1030613,0.9115431,0.5002006,0.1015443,0.9116081,0.5001574,-0.00204268,-0.2662942,-0.08360747,0.9602568,0.001487538,0.3257279,0.02138007,0.9452207,1655117341856,1655117206024
10,10,0.1050584,0.9111198,0.5015193,0.1038692,0.9113176,0.5015043,-0.003298159,-0.2601942,-0.08386574,0.9619016,0.0009333938,0.3184674,0.02098492,0.9477011,1655117341898,1655117206074
11,11,0.1076223,0.9106396,0.5029882,0.1063255,0.9110318,0.5029287,-0.00464221,-0.2503923,-0.08344954,0.9645301,0.000267148,0.3109988,0.02061781,0.9501866,1655117341954,1655117206124
12,12,0.1102375,0.9101333,0.5046544,0.1088426,0.9107282,0.5043933,-0.00654481,-0.2412849,-0.08282895,0.966891,-0.0004148781,0.3030764,0.02015266,0.9527531,1655117342010,1655117206176
13,13,0.1123424,0.9097723,0.5058614,0.1111794,0.9103617,0.5058236,-0.007315658,-0.2350903,-0.08322707,0.9683761,-0.001216635,0.2952292,0.01972035,0.9552222,1655117342051,1655117206227
14,14,0.1148262,0.9094322,0.5070083,0.1136448,0.910104,0.5072066,-0.008044659,-0.2259908,-0.08356233,0.9705054,-0.001816437,0.2878876,0.0192593,0.9574688,1655117342107,1655117206277
15,15,0.1172224,0.9088367,0.5083773,0.1160785,0.9098412,0.5084902,-0.009369679,-0.2167356,-0.0841314,0.9725533,-0.002226368,0.2803405,0.01886162,0.9597127,1655117342163,1655117206328
16,16,0.1192204,0.9085065,0.5094799,0.1184252,0.9095253,0.509928,-0.01037496,-0.2099148,-0.08385331,0.974062,-0.002981156,0.27277,0.01838228,0.961899,1655117342204,1655117206377
17,17,0.1216147,0.9081251,0.5107657,0.1208816,0.9092399,0.5113626,-0.01157129,-0.2008336,-0.08439382,0.9759148,-0.003692389,0.2650391,0.01792893,0.964064,1655117342259,1655117206428
18,18,0.1237362,0.9076246,0.5121413,0.1232478,0.9089126,0.5127706,-0.01280218,-0.1934746,-0.0852718,0.9773088,-0.004310474,0.2570996,0.01751289,0.9662167,1655117342315,1655117206478
