Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.01753899,0.9150774,0.6046975,0.01751462,0.9150984,0.6046847,0.01893859,0.1587802,0.0674902,-0.9848225,-0.05566429,-0.4663411,-0.02925831,-0.882367,1655124627392,1655124490385
1,1,0.01753909,0.9150771,0.6046974,0.01751462,0.9150984,0.6046847,0.01893845,0.1587766,0.06749535,-0.9848227,-0.05566429,-0.4663411,-0.02925831,-0.882367,1655124627433,1655124490417
2,2,0.01753901,0.9150773,0.6046975,0.01751462,0.9150984,0.6046847,0.01893873,0.1587792,0.06749105,-0.9848226,-0.05566429,-0.4663411,-0.02925831,-0.882367,1655124627475,1655124490469
3,3,0.01753922,0.9150769,0.6046966,0.01756802,0.9150873,0.6046899,0.01894253,0.1587594,0.06750287,-0.9848248,-0.05567014,-0.4661646,-0.02924722,-0.8824602,1655124627529,1655124490519
4,4,0.01777449,0.9149932,0.6046664,0.01780383,0.9150625,0.6047159,0.01919386,0.1575423,0.06769765,-0.985002,-0.05560495,-0.4655039,-0.02913564,-0.8828169,1655124627571,1655124490570
5,5,0.01892057,0.9147073,0.6048372,0.01845662,0.9149354,0.6048585,0.01963028,0.1541193,0.06783054,-0.9855257,-0.05541894,-0.4637406,-0.02897251,-0.8837613,1655124627627,1655124490621
6,6,0.02145792,0.9142908,0.6055176,0.01971793,0.9146789,0.605208,0.02093709,0.1467555,0.06795781,-0.9866135,-0.05500296,-0.4603418,-0.02859831,-0.8855747,1655124627682,1655124490672
7,7,0.02345287,0.9140638,0.6059529,0.02173633,0.9143656,0.6056641,0.02160825,0.1406614,0.06798895,-0.9874842,-0.05471003,-0.4551595,-0.02803028,-0.8882855,1655124627724,1655124490723
8,8,0.02622449,0.9135162,0.6068668,0.0241616,0.9140021,0.6062007,0.02284347,0.1315198,0.06812667,-0.988706,-0.05419752,-0.4489838,-0.02735904,-0.891475,1655124627779,1655124490773
9,9,0.02934985,0.9130193,0.6077396,0.0268231,0.9135782,0.6068758,0.02430739,0.1221059,0.06802604,-0.9898847,-0.05360293,-0.4420262,-0.02663243,-0.8950031,1655124627835,1655124490823
10,10,0.03152785,0.9126776,0.6085353,0.02955934,0.9131027,0.6075584,0.02521732,0.1155054,0.06816663,-0.9906442,-0.05294353,-0.4349964,-0.02595446,-0.8984997,1655124627877,1655124490874
11,11,0.03403095,0.9120952,0.6094666,0.03227055,0.9126247,0.6082998,0.0263687,0.108304,0.06944189,-0.9913389,-0.05225721,-0.4274883,-0.0251554,-0.9021587,1655124627933,1655124490925
12,12,0.03693372,0.9116669,0.610431,0.03493249,0.9121488,0.6090136,0.02785132,0.100271,0.06954522,-0.9921358,-0.05158651,-0.4205375,-0.02446055,-0.9054772,1655124627987,1655124490977
13,13,0.03919108,0.9114653,0.6110402,0.03762343,0.9116828,0.6097198,0.02917439,0.09192137,0.06886342,-0.9929538,-0.0508748,-0.4132434,-0.02370253,-0.9088895,1655124628030,1655124491027
14,14,0.04199499,0.9111153,0.6118446,0.04036806,0.9112257,0.6104321,0.03025961,0.08407152,0.06976597,-0.9935538,-0.05020775,-0.4060581,-0.02292296,-0.9121791,1655124628086,1655124491079
15,15,0.04493484,0.9107062,0.6129457,0.04306508,0.9107823,0.6110858,0.03155754,0.07450598,0.06967452,-0.9942829,-0.04964018,-0.3984342,-0.0221467,-0.9155849,1655124628141,1655124491130
16,16,0.04732564,0.910319,0.6135927,0.04573658,0.9103228,0.6118706,0.03242536,0.06815855,0.06939458,-0.9947298,-0.0488975,-0.3912418,-0.02143627,-0.918738,1655124628183,1655124491182
17,17,0.05017642,0.9099787,0.6146804,0.04844556,0.9098753,0.6126039,0.03360468,0.05968561,0.06968158,-0.995215,-0.04814863,-0.3842092,-0.02069905,-0.9217575,1655124628239,1655124491230
18,18,0.0523528,0.9094681,0.6155398,0.05110253,0.9094303,0.6132999,0.03446517,0.05321914,0.06988215,-0.9955382,-0.04759957,-0.3769678,-0.01993781,-0.9247878,1655124628281,1655124491282
