Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.279358,0.9149383,0.5061697,0.279356,0.9148095,0.5059171,0.01845022,0.2436363,0.06190987,-0.9677128,-0.03271246,-0.394178,-0.0234175,-0.9181532,1654786912561,1654786783514
1,1,0.2793725,0.9149539,0.5061767,0.279356,0.9148095,0.5059171,0.01844486,0.2436287,0.06189345,-0.9677159,-0.03271246,-0.394178,-0.0234175,-0.9181532,1654786912588,1654786783550
2,2,0.2793246,0.9150254,0.5061738,0.279355,0.9148196,0.5059073,0.01850036,0.2435757,0.06192428,-0.9677262,-0.03271246,-0.394178,-0.0234175,-0.9181532,1654786912643,1654786783600
3,3,0.2792742,0.9150491,0.5061929,0.279355,0.9148196,0.5059073,0.01846772,0.2435978,0.06192377,-0.9677213,-0.03271246,-0.394178,-0.0234175,-0.9181532,1654786912699,1654786783652
4,4,0.2792543,0.9150626,0.506215,0.279355,0.9148196,0.5059073,0.01846011,0.2436238,0.06189302,-0.9677169,-0.03271246,-0.394178,-0.0234175,-0.9181532,1654786912740,1654786783703
5,5,0.2792279,0.9150549,0.5062332,0.2793749,0.9148194,0.505905,0.01849354,0.2434301,0.06188164,-0.9677657,-0.03271601,-0.3940401,-0.02341256,-0.9182125,1654786912795,1654786783754
6,6,0.2793996,0.9149691,0.5063282,0.2795415,0.9147975,0.5059565,0.01868352,0.2426188,0.06199792,-0.9679583,-0.0326355,-0.3934436,-0.02336255,-0.9184723,1654786912851,1654786783806
7,7,0.2800162,0.9147485,0.5066769,0.2800375,0.914651,0.5062621,0.01930443,0.2403718,0.06214153,-0.9684974,-0.03238684,-0.3919284,-0.02322286,-0.9191323,1654786912893,1654786783855
8,8,0.2819343,0.914629,0.5072345,0.2811865,0.9145278,0.5066454,0.01990831,0.2345955,0.06261417,-0.9698702,-0.0322589,-0.3886153,-0.02293965,-0.9205495,1654786912948,1654786783908
9,9,0.2846676,0.9142965,0.508432,0.2829312,0.9142868,0.5074136,0.02139857,0.2258684,0.06273641,-0.9719001,-0.03188217,-0.3836376,-0.02251661,-0.9226586,1654786913004,1654786783958
10,10,0.287314,0.9137852,0.5096136,0.2854072,0.9139172,0.5084308,0.02284105,0.2173741,0.06313742,-0.9737764,-0.03128877,-0.3766115,-0.02185169,-0.9255849,1654786913060,1654786784012
11,11,0.2896176,0.91338,0.5104976,0.2879151,0.9135069,0.509555,0.02387395,0.2108403,0.06315726,-0.9751859,-0.03066082,-0.3695653,-0.02129352,-0.9284548,1654786913101,1654786784061
12,12,0.2922632,0.9129987,0.5116493,0.2904654,0.913026,0.510704,0.02528239,0.2020359,0.06442972,-0.9769294,-0.02994448,-0.362403,-0.02066931,-0.9313111,1654786913157,1654786784113
13,13,0.2941317,0.9126837,0.5123496,0.2930427,0.9125944,0.5119107,0.02663286,0.1949852,0.06425025,-0.978337,-0.02916649,-0.3548927,-0.02008313,-0.9342362,1654786913199,1654786784165
14,14,0.2966819,0.9122254,0.5134213,0.2955345,0.9122446,0.5129767,0.02762152,0.1873648,0.06516363,-0.9797373,-0.02865881,-0.3474024,-0.01942676,-0.9370768,1654786913254,1654786784215
15,15,0.2993516,0.9116536,0.5146323,0.2982308,0.9117919,0.5141699,0.02948032,0.1784781,0.06488615,-0.9813594,-0.02784462,-0.3396084,-0.01875034,-0.9399678,1654786913311,1654786784268
16,16,0.3011638,0.9112705,0.5154037,0.3007078,0.9113919,0.5152875,0.03015313,0.1727273,0.06608835,-0.9822873,-0.02731584,-0.332261,-0.01812091,-0.9426178,1654786913352,1654786784317
17,17,0.3036579,0.91079,0.5166004,0.3032567,0.9110011,0.5164172,0.03127359,0.1647707,0.06680631,-0.9835698,-0.02668478,-0.324704,-0.01747388,-0.9452778,1654786913408,1654786784368
18,18,0.3064415,0.910267,0.5179351,0.3057811,0.9105802,0.5175998,0.03310158,0.1555487,0.0667652,-0.9850134,-0.02593708,-0.3171267,-0.01686609,-0.9478785,1654786913464,1654786784420
19,19,0.3088207,0.9099051,0.5191091,0.3084844,0.9101472,0.5188527,0.03434376,0.1472095,0.06762557,-0.986193,-0.02519304,-0.3094326,-0.01621991,-0.9504492,1654786913520,1654786784472
20,20,0.3107304,0.9094954,0.5199699,0.3110409,0.909736,0.5200519,0.03591524,0.1395287,0.06687595,-0.9873042,-0.02444166,-0.3016225,-0.01558435,-0.9529868,1654786913561,1654786784521
21,21,0.3135372,0.9091443,0.52119,0.3135133,0.9093157,0.5212201,0.03684407,0.1325094,0.068299,-0.9881392,-0.02378474,-0.294078,-0.01493889,-0.9553688,1654786913617,1654786784573
22,22,0.3160234,0.9088987,0.5222546,0.3160996,0.9088942,0.5224159,0.03824461,0.1230141,0.06809405,-0.9893271,-0.02308376,-0.2861786,-0.01423851,-0.9577925,1654786913673,1654786784623
