Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,-0.07732494,0.9143502,0.6002161,-0.07884993,0.9140493,0.6010201,-0.008814967,-0.3929259,-0.06786446,0.9170201,0.004917949,0.2610414,0.02436215,0.9650077,1655117014051,1655116878438
1,1,-0.07730304,0.9143358,0.6002185,-0.07884993,0.9140493,0.6010201,-0.008881669,-0.3929413,-0.06785946,0.9170133,0.004917949,0.2610414,0.02436215,0.9650077,1655117014091,1655116878477
2,2,-0.07724911,0.9143252,0.6002005,-0.0788482,0.9140588,0.6010098,-0.00890433,-0.3929304,-0.06795126,0.9170109,0.004917949,0.2610414,0.02436215,0.9650077,1655117014132,1655116878527
3,3,-0.07725211,0.9143934,0.600127,-0.0788482,0.9140588,0.6010098,-0.008874103,-0.392819,-0.06792459,0.9170609,0.004917949,0.2610414,0.02436215,0.9650077,1655117014187,1655116878577
4,4,-0.0772488,0.9144368,0.600082,-0.07883833,0.9140589,0.6010116,-0.00893685,-0.3928393,-0.06789311,0.9170539,0.004917949,0.2610414,0.02436215,0.9650077,1655117014228,1655116878626
5,5,-0.07720184,0.9145206,0.5999832,-0.07880064,0.9140595,0.6010283,-0.008957878,-0.3926018,-0.06780431,0.917162,0.004922807,0.2608483,0.02436116,0.9650599,1655117014284,1655116878677
6,6,-0.0769664,0.9144601,0.6001027,-0.07862544,0.9140433,0.6011304,-0.009169778,-0.3916977,-0.06795228,0.9175354,0.004847914,0.2602195,0.02431595,0.9652312,1655117014339,1655116878727
7,7,-0.07652226,0.9141557,0.6006511,-0.07817204,0.9138823,0.6016222,-0.00967431,-0.3892127,-0.06829478,0.9185618,0.004621729,0.2583803,0.02418134,0.9657296,1655117014381,1655116878779
8,8,-0.07465546,0.9139506,0.602024,-0.07722378,0.9137304,0.602362,-0.01051361,-0.3825496,-0.06866191,0.9213201,0.004433095,0.2548434,0.02392837,0.9666761,1655117014437,1655116878828
9,9,-0.07280063,0.9135877,0.6039922,-0.07564273,0.9135779,0.603608,-0.01134708,-0.3755173,-0.0691824,0.9241601,0.004107594,0.2493642,0.02358678,0.9681138,1655117014493,1655116878880
