Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.01249686,0.9013834,0.4922165,0.01251972,0.9014128,0.4921273,0.0147765,0.2684063,0.06586133,-0.9609381,-0.0255955,-0.3599806,-0.02306265,-0.9323235,1655123858699,1655123723655
1,1,0.01249673,0.9013836,0.4922165,0.01251972,0.9014128,0.4921273,0.01477424,0.2684078,0.06585623,-0.9609381,-0.0255955,-0.3599806,-0.02306265,-0.9323235,1655123858740,1655123723690
2,2,0.0124967,0.9013837,0.4922166,0.01251972,0.9014128,0.4921273,0.01477106,0.2684071,0.0658552,-0.9609383,-0.02554826,-0.3599804,-0.02304646,-0.9323252,1655123858782,1655123723737
3,3,0.01249673,0.9013838,0.4922162,0.01255007,0.9014126,0.4921362,0.01477165,0.2683992,0.0658538,-0.9609407,-0.02553554,-0.3598421,-0.02308989,-0.9323779,1655123858837,1655123723789
4,4,0.01275621,0.90133,0.4921049,0.01275212,0.9014015,0.4921886,0.01550882,0.2676844,0.06622999,-0.9611026,-0.02551946,-0.3592345,-0.02300984,-0.9326146,1655123858879,1655123723839
5,5,0.01356637,0.9014547,0.4924265,0.01330191,0.9012991,0.4924588,0.01575933,0.2648506,0.06648027,-0.961866,-0.02532411,-0.3575548,-0.02288359,-0.9332683,1655123858933,1655123723889
6,6,0.01557796,0.9011233,0.4933636,0.01436299,0.901085,0.4930405,0.01697092,0.2583947,0.0670099,-0.9635631,-0.02501303,-0.3541424,-0.02255338,-0.934585,1655123858989,1655123723942
7,7,0.01805265,0.9009324,0.4946653,0.01608485,0.9008078,0.4939078,0.01790879,0.2507781,0.06673893,-0.9655752,-0.02467534,-0.3490879,-0.02221432,-0.9365017,1655123859044,1655123723991
8,8,0.01984055,0.9007385,0.4957349,0.01827777,0.900489,0.4950679,0.01883048,0.2449546,0.06732753,-0.9670107,-0.02412817,-0.3426101,-0.02160856,-0.9389192,1655123859086,1655123724041
9,9,0.02255751,0.9003991,0.4971764,0.02069536,0.9001594,0.4963495,0.02015246,0.235884,0.06725342,-0.9692418,-0.02348565,-0.3351282,-0.0210045,-0.9416455,1655123859142,1655123724091
10,10,0.02458099,0.900132,0.4982596,0.02320405,0.8997793,0.4976682,0.02055048,0.2294306,0.06753834,-0.9707615,-0.02287759,-0.3278608,-0.0204322,-0.9442279,1655123859185,1655123724143
11,11,0.02688687,0.8997656,0.4994545,0.02578454,0.8993989,0.499034,0.0211799,0.2207316,0.06788667,-0.9727386,-0.02227418,-0.3200056,-0.01985726,-0.9469457,1655123859240,1655123724194
12,12,0.02943333,0.8994704,0.5005585,0.02823946,0.8990685,0.5002443,0.02210949,0.2114742,0.06827951,-0.974745,-0.02176785,-0.312364,-0.01927862,-0.9495175,1655123859296,1655123724244
13,13,0.03197729,0.8989804,0.5019002,0.03079719,0.8987178,0.5015308,0.02176021,0.2037094,0.06880408,-0.9763683,-0.02117547,-0.3044623,-0.01862925,-0.9521067,1655123859351,1655123724298
14,14,0.03373076,0.898681,0.5027215,0.03328587,0.8983378,0.5028502,0.02143284,0.1954684,0.06818349,-0.9781021,-0.02056852,-0.2968256,-0.01799724,-0.9545406,1655123859393,1655123724349
15,15,0.03625349,0.8980131,0.5040291,0.03573473,0.8979782,0.5041708,0.022048,0.1864387,0.06853033,-0.9798256,-0.01994015,-0.2891709,-0.0174244,-0.9569113,1655123859449,1655123724398
16,16,0.03921091,0.8971893,0.5058911,0.03810472,0.8975595,0.5055351,0.02401037,0.1799659,0.06920245,-0.9809418,-0.0192053,-0.2815928,-0.01684025,-0.959194,1655123859504,1655123724450
17,17,0.04138676,0.8965994,0.507269,0.04063169,0.8970309,0.507104,0.02596501,0.1741724,0.0691452,-0.9819413,-0.01833194,-0.2738025,-0.01618117,-0.9614751,1655123859546,1655123724500
18,18,0.0439649,0.8957497,0.508948,0.04314081,0.8964829,0.508734,0.02953591,0.1654701,0.06930521,-0.9833332,-0.0173405,-0.2659948,-0.01556301,-0.9636928,1655123859602,1655123724551
19,19,0.04691999,0.8951361,0.5100778,0.04545346,0.8959652,0.510191,0.03262897,0.1580714,0.0706806,-0.9843541,-0.01649158,-0.258555,-0.01495299,-0.9657401,1655123859657,1655123724600
20,20,0.04892919,0.8948847,0.5109595,0.04791633,0.8954864,0.511642,0.03400551,0.1521235,0.07133394,-0.9851972,-0.0157669,-0.2509034,-0.01422879,-0.9677792,1655123859700,1655123724651
21,21,0.05114278,0.8944963,0.5126159,0.05046859,0.8950866,0.5130592,0.03597333,0.1436783,0.07159126,-0.9863758,-0.0151125,-0.2429966,-0.01363152,-0.9698136,1655123859755,1655123724703
22,22,0.05304088,0.894379,0.5135772,0.05286674,0.8947272,0.5143618,0.03746061,0.1361951,0.07131024,-0.9874019,-0.01454298,-0.2354143,-0.01307079,-0.9716984,1655123859797,1655123724751
23,23,0.05554291,0.894271,0.5150237,0.05536709,0.8943674,0.5157206,0.03897991,0.1275945,0.07165764,-0.9884662,-0.01398006,-0.2274272,-0.01246506,-0.973615,1655123859853,1655123724804
24,24,0.05760306,0.8941011,0.5161419,0.0578762,0.8940473,0.5170388,0.03972843,0.1187845,0.07272858,-0.9894556,-0.01346479,-0.2195705,-0.01183146,-0.975432,1655123859908,1655123724853
25,25,0.06001267,0.893865,0.5174643,0.06037684,0.8937275,0.5183974,0.04114108,0.1098405,0.07304072,-0.9904078,-0.01289383,-0.2114549,-0.01119509,-0.9772387,1655123859964,1655123724904
26,26,0.06191915,0.8937728,0.5184175,0.06273428,0.8933684,0.5196815,0.04191101,0.1033803,0.07338501,-0.9910452,-0.0122503,-0.2038154,-0.01061603,-0.9788752,1655123860005,1655123724954
27,27,0.06438724,0.8935899,0.5195832,0.06518964,0.8930198,0.521172,0.04360083,0.09481019,0.07334793,-0.9918317,-0.01150133,-0.1960157,-0.01003018,-0.9804821,1655123860062,1655123725005
28,28,0.06643346,0.8934071,0.5202354,0.06767399,0.8926409,0.5226417,0.04435387,0.08843239,0.07344217,-0.9923803,-0.01080278,-0.1880069,-0.009412915,-0.9820632,1655123860104,1655123725055
29,29,0.06914584,0.8932675,0.5212963,0.07020582,0.8922812,0.5240393,0.04566307,0.07990021,0.07370264,-0.9930251,-0.0102036,-0.1796905,-0.008769363,-0.9836312,1655123860159,1655123725105
30,30,0.07154916,0.892772,0.5229098,0.07274078,0.891882,0.5255272,0.04724534,0.07242758,0.07442688,-0.9934701,-0.009588748,-0.172051,-0.008143425,-0.9850078,1655123860215,1655123725157
31,31,0.07414656,0.892146,0.5243494,0.07535518,0.8914223,0.5270124,0.04974646,0.06334371,0.07501166,-0.9939246,-0.008786589,-0.1634128,-0.007394105,-0.9864911,1655123860271,1655123725206
32,32,0.07606635,0.8918049,0.5252361,0.07773057,0.8910244,0.5285164,0.05155388,0.05705899,0.07586899,-0.9941481,-0.008139521,-0.1558529,-0.006890595,-0.9877228,1655123860312,1655123725258
33,33,0.07839125,0.8913667,0.5264524,0.0801768,0.8905862,0.5300478,0.05338688,0.04699916,0.07582992,-0.9945807,-0.007360339,-0.1479841,-0.00617972,-0.9889431,1655123860368,1655123725309
34,34,0.08033476,0.8910928,0.5273988,0.08270361,0.8901376,0.5315964,0.05438119,0.04049445,0.0757333,-0.9948203,-0.006672442,-0.1396615,-0.005489081,-0.9901617,1655123860410,1655123725360
35,35,0.08314327,0.8908955,0.5288708,0.0852266,0.8897781,0.5330244,0.05560521,0.03131887,0.07507417,-0.9951337,-0.006062955,-0.1314301,-0.004919887,-0.9912947,1655123860465,1655123725412
36,36,0.08565642,0.890495,0.5301075,0.08785313,0.8894484,0.5345383,0.05711227,0.0236156,0.07603598,-0.9951879,-0.005394682,-0.1232396,-0.004357219,-0.9923527,1655123860521,1655123725462
37,37,0.08742376,0.8900772,0.5309592,0.09038977,0.8890795,0.5360659,0.05842458,0.016848,0.07646739,-0.9952163,-0.00473398,-0.1147907,-0.003605396,-0.993372,1655123860562,1655123725513
38,38,0.09005117,0.8896323,0.5325868,0.09288677,0.888651,0.5376155,0.0600182,0.007491933,0.07650409,-0.9952331,-0.004049301,-0.1067335,-0.003016442,-0.9942749,1655123860619,1655123725564
39,39,0.092625,0.8894457,0.5339457,0.09543385,0.8882821,0.5391527,0.0609272,-0.001487365,0.07623439,-0.9952256,-0.003361598,-0.09866886,-0.002339005,-0.9951119,1655123860674,1655123725614
40,40,0.09440904,0.8890839,0.5353346,0.09795202,0.8879136,0.540721,0.06160052,-0.008087686,0.07675636,-0.9951123,-0.00256373,-0.09034942,-0.001666903,-0.9959055,1655123860716,1655123725665
41,41,0.09705988,0.8886567,0.53697,0.1004683,0.8875348,0.5422395,0.06271274,-0.01687462,0.07707202,-0.9949082,-0.001854956,-0.08197485,-0.001012802,-0.9966322,1655123860772,1655123725715
42,42,0.09957351,0.8883815,0.5384685,0.1031243,0.8871449,0.5437527,0.06336167,-0.02684763,0.07676948,-0.9946713,-0.001235142,-0.07354529,-0.0003742576,-0.9972911,1655123860827,1655123725765
43,43,0.1013854,0.888082,0.5394766,0.1055919,0.8867867,0.5453029,0.0637736,-0.03368894,0.07674848,-0.9944384,-0.0006023943,-0.06546117,0.0001535416,-0.9978549,1655123860869,1655123725816
44,44,0.1041304,0.8878323,0.5408659,0.1080773,0.886408,0.5468025,0.06433979,-0.04266617,0.07693233,-0.994043,3.516674E-05,-0.05722244,0.0008709729,-0.9983611,1655123860924,1655123725865
45,45,0.1060192,0.8876501,0.5423364,0.1107367,0.8860486,0.5483955,0.06497642,-0.05095846,0.07585876,-0.9936935,0.0006864518,-0.04873168,0.00142777,-0.9988107,1655123860967,1655123725917
46,46,0.1083523,0.8871165,0.5441362,0.1133659,0.8856795,0.5499896,0.0656823,-0.05853261,0.07696782,-0.9931443,0.001346752,-0.0404378,0.002023667,-0.9991791,1655123861022,1655123725966
47,47,0.1105505,0.8867318,0.5457332,0.1157598,0.8852812,0.5514528,0.06648678,-0.06628844,0.07709534,-0.9925934,0.002016366,-0.0325411,0.002709568,-0.9994648,1655123861078,1655123726017
48,48,0.1116127,0.8866085,0.5465352,0.1175875,0.8849661,0.5527468,0.06667028,-0.06964251,0.07701354,-0.9923578,0.002588183,-0.02654327,0.003191143,-0.9996392,1655123861119,1655123726067
49,49,0.1118826,0.886201,0.5474054,0.1188811,0.8846825,0.5536703,0.06670159,-0.07114246,0.07717501,-0.9922367,0.003109157,-0.02214463,0.003621876,-0.9997435,1655123861175,1655123726119
50,50,0.1120922,0.8861623,0.5478671,0.119585,0.8845897,0.5540446,0.06662996,-0.07203647,0.07695061,-0.9921945,0.003118932,-0.01994476,0.003715038,-0.9997894,1655123861217,1655123726168
51,51,0.1121409,0.8860215,0.5483853,0.1198216,0.8845292,0.5542262,0.0664399,-0.07259655,0.07692875,-0.9921681,0.003223926,-0.0190949,0.003810525,-0.9998052,1655123861272,1655123726218
52,52,0.1121186,0.8858718,0.5484761,0.1198642,0.8845193,0.5542947,0.06631783,-0.07281446,0.07699303,-0.9921553,0.003325343,-0.01894519,0.003858119,-0.9998076,1655123861328,1655123726271
53,53,0.1120568,0.8858197,0.5484972,0.1198738,0.8845292,0.5542843,0.06585694,-0.07293757,0.07692617,-0.9921821,0.003325343,-0.01894519,0.003858119,-0.9998076,1655123861370,1655123726319
54,54,0.112038,0.8856028,0.5488116,0.1198642,0.8845193,0.5542947,0.06626159,-0.0729317,0.07712752,-0.99214,-0.003319025,0.01894499,-0.003908217,0.9998075,1655123861440,1655123726369
55,55,0.1118972,0.8855088,0.5489438,0.1198456,0.8845097,0.5543355,0.0663133,-0.07316784,0.07740898,-0.9920972,-0.003368974,0.01894516,-0.003907263,0.9998072,1655123861481,1655123726414
56,56,0.1119635,0.8854257,0.5493037,0.1198252,0.8845098,0.5543263,0.06534937,-0.07330934,0.07721099,-0.9921662,-0.003368974,0.01894516,-0.003907263,0.9998072,1655123861537,1655123726465
57,57,0.111916,0.885428,0.5494643,0.1196441,0.884541,0.5542929,0.06447487,-0.07307191,0.07663164,-0.9922858,-0.003319472,0.01884508,-0.003907949,0.9998093,1655123861580,1655123726516
58,58,0.1109302,0.8854678,0.5494874,0.1187346,0.884568,0.5543171,0.06364135,-0.07270026,0.07614105,-0.9924047,0.003326476,-0.01889506,0.003907949,-0.9998084,1655123861634,1655123726567
59,59,0.1073139,0.8854169,0.5497062,0.1164547,0.8846256,0.5543529,0.06346945,-0.0722402,0.07578546,-0.9924765,0.003174245,-0.01899482,0.003811121,-0.9998074,1655123861691,1655123726619
60,60,0.1022754,0.885193,0.5502023,0.1120821,0.8846207,0.5546385,0.06385837,-0.07189088,0.07545628,-0.992502,0.003274828,-0.01909493,0.00385952,-0.9998049,1655123861732,1655123726669
61,61,0.09331093,0.8850023,0.5510368,0.105899,0.8846197,0.5549425,0.06502604,-0.07189541,0.07595663,-0.9923877,-0.003368586,0.01904517,-0.003907651,0.9998054,1655123861788,1655123726719
62,62,0.08612448,0.8850368,0.5515676,0.0984121,0.884698,0.5551552,0.06528696,-0.07119939,0.07543585,-0.9924604,0.003274977,-0.01904498,0.003859371,-0.9998058,1655123861830,1655123726770
63,63,0.07813306,0.8849529,0.5522039,0.09052727,0.8847697,0.555433,0.06561676,-0.07105425,0.07535017,-0.9924556,0.003273129,-0.01904528,0.003759384,-0.9998062,1655123861885,1655123726820
64,64,0.06987557,0.8851384,0.5529525,0.08251461,0.8848628,0.5557656,0.06478254,-0.07153985,0.07505669,-0.9924977,0.00322336,-0.01899518,0.003760159,-0.9998074,1655123861941,1655123726873
65,65,0.06319059,0.8852988,0.5533306,0.07491951,0.885022,0.5560119,0.0645612,-0.07177405,0.07515961,-0.9924875,0.003172785,-0.01889506,0.003710806,-0.9998096,1655123861983,1655123726922
66,66,0.05500818,0.8851903,0.5540632,0.0676234,0.885129,0.5562372,0.06492788,-0.07203444,0.07492685,-0.9924623,0.003122836,-0.01889487,0.0037117,-0.9998097,1655123862038,1655123726971
67,67,0.04923617,0.8851967,0.5546283,0.06024935,0.885097,0.5565463,0.06457146,-0.07159075,0.07508551,-0.9925057,0.003222972,-0.01884535,0.003709644,-0.9998105,1655123862080,1655123727022
68,68,0.04140821,0.8851775,0.555122,0.0528348,0.8850953,0.5568368,0.06518183,-0.07157273,0.07518575,-0.9924595,0.003223956,-0.01884507,0.003759682,-0.9998102,1655123862136,1655123727071
