Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1800163,0.9162853,0.5518222,0.1806007,0.9158385,0.5523701,-0.01647971,-0.1682906,-0.07091265,0.9830453,-0.02943772,-0.4687464,-0.02826011,-0.8823897,1655115489302,1655115353588
1,1,0.1799967,0.9162939,0.5518046,0.1805979,0.9158385,0.5523605,-0.01648638,-0.1682983,-0.07090367,0.9830446,-0.02948649,-0.4687464,-0.02827054,-0.8823878,1655115489329,1655115353622
2,2,0.1799675,0.9162893,0.551829,0.1805979,0.9158385,0.5523605,-0.01649605,-0.168341,-0.0708781,0.983039,-0.02948649,-0.4687464,-0.02827054,-0.8823878,1655115489384,1655115353673
3,3,0.1799584,0.916286,0.5518505,0.1805979,0.9158385,0.5523605,-0.01652172,-0.1683094,-0.07092138,0.9830408,-0.02948649,-0.4687464,-0.02827054,-0.8823878,1655115489439,1655115353724
4,4,0.1799464,0.9162928,0.5518364,0.1805979,0.9158385,0.5523605,-0.01653749,-0.1683336,-0.07091019,0.9830372,-0.02948649,-0.4687464,-0.02827054,-0.8823878,1655115489480,1655115353775
5,5,0.1800048,0.9162931,0.5517882,0.1806488,0.9158388,0.5523564,-0.01657938,-0.1680486,-0.07089552,0.9830863,-0.02943569,-0.4684826,-0.0283002,-0.8825286,1655115489535,1655115353825
6,6,0.1803122,0.9162627,0.5517951,0.1809196,0.9158109,0.5523938,-0.0167522,-0.1668661,-0.07095575,0.9832804,-0.02937239,-0.467731,-0.02820554,-0.8829323,1655115489591,1655115353877
7,7,0.1816061,0.9158915,0.5521062,0.1816777,0.9156063,0.5526773,-0.017651,-0.1623418,-0.07105387,0.9840147,-0.02908598,-0.4656548,-0.02811369,-0.8840415,1655115489647,1655115353930
8,8,0.1835151,0.9157692,0.5523763,0.1830564,0.9154466,0.5529508,-0.01844223,-0.1565166,-0.0711868,0.984934,-0.02877934,-0.462067,-0.02780747,-0.8859417,1655115489688,1655115353979
9,9,0.186137,0.9154081,0.5532165,0.1850903,0.9152417,0.5534433,-0.01946659,-0.1493177,-0.0722738,0.9859522,-0.02838576,-0.4567823,-0.02737185,-0.8887042,1655115489744,1655115354030
10,10,0.1882406,0.9150787,0.5537267,0.1876372,0.9149504,0.5540916,-0.02033853,-0.1430197,-0.07267055,0.9868388,-0.02777618,-0.4503652,-0.02685988,-0.8920079,1655115489786,1655115354080
11,11,0.191244,0.9146729,0.5542476,0.1903206,0.9145802,0.5547426,-0.02153629,-0.1338459,-0.07260095,0.9881046,-0.02718589,-0.4430736,-0.02633232,-0.895686,1655115489841,1655115354131
12,12,0.1940643,0.9142764,0.5549748,0.1931003,0.9141907,0.5554391,-0.02314747,-0.1246116,-0.0725776,0.9892768,-0.02652667,-0.436201,-0.02582085,-0.8990875,1655115489897,1655115354182
13,13,0.1958528,0.9139346,0.5554207,0.1958,0.9138405,0.5561479,-0.02407462,-0.1181185,-0.07297355,0.9900219,-0.02586505,-0.4291669,-0.02531707,-0.9024998,1655115489938,1655115354231
14,14,0.198656,0.9133936,0.556226,0.1984625,0.9135001,0.556836,-0.02569288,-0.1100186,-0.07360936,0.990867,-0.02531002,-0.4218794,-0.02478519,-0.9059597,1655115489993,1655115354283
15,15,0.2015607,0.913062,0.5569529,0.2011638,0.9131199,0.557586,-0.02714954,-0.09984198,-0.0732645,0.9919309,-0.0245506,-0.4145624,-0.02423412,-0.9093668,1655115490050,1655115354333
