Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,-0.0805959,0.9168723,0.5701885,-0.08052884,0.9164214,0.5707189,-0.01662733,-0.3947113,-0.06005119,0.9166899,0.02230192,0.2477237,0.02713951,0.9681937,1655122285429,1655122150498
1,1,-0.08061653,0.9168517,0.5702382,-0.08052687,0.9164213,0.570709,-0.01667507,-0.3947646,-0.06001917,0.9166682,0.02230192,0.2477237,0.02713951,0.9681937,1655122285455,1655122150535
2,2,-0.08074321,0.9168761,0.5702001,-0.08052693,0.9164113,0.5707091,-0.01676948,-0.3947971,-0.06002944,0.9166518,0.02230192,0.2477237,0.02713951,0.9681937,1655122285511,1655122150584
3,3,-0.08086953,0.9168431,0.5702679,-0.08052693,0.9164113,0.5707091,-0.01684465,-0.3947707,-0.06007213,0.916659,0.02230192,0.2477237,0.02713951,0.9681937,1655122285565,1655122150634
4,4,-0.08094569,0.9168478,0.5703226,-0.08052891,0.9164113,0.5707189,-0.01684766,-0.3947706,-0.06010248,0.916657,0.02230192,0.2477237,0.02713951,0.9681937,1655122285607,1655122150685
5,5,-0.08094639,0.9168783,0.5703749,-0.08048186,0.9164111,0.5707386,-0.0168474,-0.3945917,-0.05995101,0.916744,0.0223087,0.2474815,0.02713388,0.9682556,1655122285663,1655122150738
6,6,-0.08071104,0.9168743,0.5705724,-0.08028402,0.9163905,0.5708702,-0.01710562,-0.3936079,-0.06005872,0.917155,0.02223901,0.2467547,0.02707407,0.9684445,1655122285719,1655122150787
7,7,-0.0802171,0.9166411,0.5712893,-0.07982886,0.9161904,0.5714424,-0.01783139,-0.390537,-0.06024593,0.9184407,0.02182172,0.2447671,0.02685857,0.9689642,1655122285760,1655122150839
8,8,-0.07835274,0.9164872,0.5724573,-0.07879156,0.9159679,0.5722641,-0.01846638,-0.3848918,-0.06106554,0.9207542,0.02170058,0.2408841,0.02655289,0.9699479,1655122285816,1655122150889
9,9,-0.07629196,0.9163203,0.5742921,-0.07715254,0.9157538,0.5735433,-0.01951814,-0.3778486,-0.0616219,0.9236083,0.02141893,0.2352455,0.02605915,0.9713504,1655122285872,1655122150940
10,10,-0.07456017,0.916162,0.5755273,-0.0753751,0.915471,0.5752486,-0.019614,-0.3717298,-0.06203555,0.9260583,0.02088892,0.228478,0.02542087,0.972993,1655122285913,1655122150989
11,11,-0.07174566,0.9159444,0.5771248,-0.0732388,0.915186,0.5769954,-0.02025277,-0.3636354,-0.06174031,0.9292725,0.02043389,0.2202373,0.02478099,0.9749174,1655122285969,1655122151040
12,12,-0.06944513,0.9155861,0.5788862,-0.07112437,0.9148718,0.5788501,-0.02203454,-0.3546452,-0.062428,0.9326543,0.01998383,0.2132507,0.02419659,0.9764935,1655122286024,1655122151091
13,13,-0.06806035,0.9150566,0.5800001,-0.06901066,0.914458,0.5808073,-0.02337122,-0.348746,-0.06312881,0.9347966,0.019317,0.2054193,0.02350503,0.9782012,1655122286067,1655122151141
14,14,-0.06589942,0.9144825,0.5814872,-0.06694064,0.9139543,0.5827258,-0.02540124,-0.3403807,-0.0632753,0.9378123,0.01871021,0.1973774,0.02279505,0.9798839,1655122286122,1655122151192
15,15,-0.06375896,0.9140933,0.5832223,-0.06483302,0.9135002,0.5846106,-0.026193,-0.332537,-0.06453581,0.9405149,0.0180887,0.1895182,0.02210027,0.9814619,1655122286177,1655122151245
16,16,-0.06218917,0.9139319,0.5843047,-0.06275823,0.9131162,0.5864578,-0.02724148,-0.3252201,-0.06400741,0.9430763,0.0175679,0.1816953,0.02140853,0.9829648,1655122286219,1655122151294
17,17,-0.06019151,0.9135082,0.5862384,-0.06072236,0.9127823,0.5882969,-0.02840926,-0.3177737,-0.06524077,0.9454927,0.01708156,0.1739596,0.02074632,0.9843861,1655122286275,1655122151345
18,18,-0.05800742,0.9129851,0.588338,-0.05862609,0.9123986,0.5902402,-0.02984084,-0.3099735,-0.06576474,0.9479984,0.0164986,0.1659164,0.02005249,0.9857979,1655122286331,1655122151396
19,19,-0.05666579,0.9126913,0.58952,-0.05654743,0.9120147,0.5921188,-0.03078235,-0.304106,-0.06625632,0.9498327,0.01589589,0.1583556,0.0193775,0.9870641,1655122286373,1655122151446
20,20,-0.05478155,0.9120612,0.5914676,-0.05453343,0.9116412,0.594015,-0.03188474,-0.2960721,-0.06768137,0.952231,0.01527412,0.1503915,0.0187538,0.9883307,1655122286428,1655122151497
21,21,-0.05295061,0.9117198,0.5930927,-0.05249601,0.9112476,0.5958955,-0.0330311,-0.2887443,-0.06736106,0.9544622,0.01472485,0.1423658,0.01806304,0.9895397,1655122286470,1655122151547
22,22,-0.05090684,0.9114069,0.5953846,-0.05030174,0.9108531,0.5978077,-0.03426156,-0.2804374,-0.06777459,0.9568635,0.01418169,0.1343299,0.01733521,0.9906836,1655122286526,1655122151597
23,23,-0.04891843,0.9108009,0.5976495,-0.04835055,0.9104701,0.5997117,-0.03571483,-0.2721178,-0.06814322,0.9591835,0.01365259,0.1266835,0.01668614,0.9917089,1655122286582,1655122151648
24,24,-0.04725081,0.9104744,0.5993433,-0.04626208,0.9100861,0.6015922,-0.0369832,-0.2658997,-0.06848851,0.9608532,0.01313634,0.1186314,0.01599351,0.9927228,1655122286623,1655122151698
