Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,-0.08902161,0.9166059,0.4595004,-0.0891808,0.9165556,0.4590949,-0.005127913,-0.3734931,-0.06555892,0.9252992,0.02834537,0.2588337,0.03041649,0.9650268,1655115776527,1655115640683
1,1,-0.08901993,0.9166254,0.4594985,-0.0891808,0.9165556,0.4590949,-0.005139674,-0.3735698,-0.06544521,0.9252762,0.02834537,0.2588337,0.03041649,0.9650268,1655115776568,1655115640719
2,2,-0.08902401,0.9166154,0.459482,-0.0891808,0.9165556,0.4590949,-0.005141622,-0.3736047,-0.06540389,0.925265,0.02834537,0.2588337,0.03041649,0.9650268,1655115776608,1655115640767
3,3,-0.08903128,0.9165985,0.4594739,-0.08915304,0.9165454,0.4591099,-0.005201258,-0.3734151,-0.06547492,0.9253362,0.02834991,0.2586887,0.03041223,0.9650656,1655115776664,1655115640817
4,4,-0.08892249,0.9165679,0.4595699,-0.08899784,0.9165343,0.4592083,-0.005304564,-0.372885,-0.0653946,0.9255551,0.0282777,0.2581092,0.03035307,0.9652247,1655115776705,1655115640868
5,5,-0.08831328,0.9164365,0.4600305,-0.08854291,0.9164404,0.4595623,-0.005718282,-0.3704774,-0.06559804,0.9265046,0.02810702,0.2563218,0.03019574,0.9657109,1655115776761,1655115640920
6,6,-0.08665906,0.9161189,0.4614768,-0.08761919,0.9162418,0.4603641,-0.006841704,-0.3642713,-0.06612375,0.9289173,0.02787318,0.25284,0.02988234,0.9666448,1655115776816,1655115640971
7,7,-0.08494134,0.9158984,0.4626601,-0.08608176,0.9159683,0.4615988,-0.007744003,-0.3581694,-0.06628588,0.9312685,0.02757318,0.2476592,0.02941537,0.968008,1655115776858,1655115641022
8,8,-0.08272347,0.9156289,0.4643365,-0.08412063,0.9156209,0.4631923,-0.008579738,-0.3510927,-0.06734341,0.9338765,0.02713326,0.2407219,0.02871078,0.96979,1655115776913,1655115641074
9,9,-0.08021929,0.9151549,0.4663256,-0.08196342,0.915201,0.4650535,-0.01002445,-0.3425631,-0.06788148,0.9369857,0.02661702,0.2329454,0.02795145,0.9717237,1655115776969,1655115641127
10,10,-0.0780411,0.9147035,0.468137,-0.07982531,0.9147816,0.4668505,-0.01169969,-0.3333512,-0.06858773,0.9402318,0.02606519,0.2253493,0.02725339,0.973548,1655115777025,1655115641176
11,11,-0.07657796,0.9144568,0.4692453,-0.07773066,0.9143618,0.4687209,-0.01213881,-0.3278618,-0.06953131,0.9420853,0.02544151,0.2176424,0.02659008,0.9753346,1655115777066,1655115641227
12,12,-0.07436328,0.9141085,0.4710321,-0.07561845,0.9140026,0.4704934,-0.01409524,-0.3189539,-0.06955478,0.9451095,0.02494299,0.2097732,0.02587959,0.9770893,1655115777122,1655115641277
13,13,-0.07202573,0.9137885,0.4728632,-0.07355444,0.9135933,0.4723078,-0.01538208,-0.3105507,-0.06993469,0.9478559,0.02428076,0.2017432,0.02516636,0.978814,1655115777177,1655115641327
14,14,-0.07048692,0.9134485,0.4741401,-0.07139714,0.9132133,0.4741693,-0.0160978,-0.3043279,-0.07043789,0.9498231,0.02376984,0.1942864,0.02444085,0.9803523,1655115777219,1655115641379
15,15,-0.0682415,0.9130268,0.4760387,-0.06926118,0.9128348,0.4758646,-0.01798134,-0.2953,-0.0703968,0.9526379,0.02339205,0.1867213,0.02377558,0.9818466,1655115777275,1655115641428
16,16,-0.06643957,0.9126481,0.4775846,-0.06719885,0.9124553,0.477689,-0.01857596,-0.2897676,-0.0713883,0.9542502,0.02276169,0.1787997,0.02306962,0.9833517,1655115777316,1655115641478
17,17,-0.06424175,0.9122839,0.4795707,-0.06508094,0.9120756,0.4795437,-0.01947984,-0.2821106,-0.07220444,0.9564626,0.02216403,0.1710632,0.02239668,0.9847561,1655115777372,1655115641529
18,18,-0.06220428,0.9117396,0.4814746,-0.06281771,0.9116746,0.4814948,-0.02115269,-0.2737563,-0.07281881,0.9588052,0.02165067,0.1627234,0.02164397,0.9861968,1655115777427,1655115641582
19,19,-0.06050948,0.9113371,0.4829504,-0.06080942,0.9112257,0.4832788,-0.02205879,-0.2674169,-0.07305463,0.9605543,0.02103117,0.1551599,0.02083868,0.9874457,1655115777469,1655115641631
20,20,-0.05831065,0.9109998,0.4846938,-0.05876405,0.910786,0.4851404,-0.02341409,-0.2588176,-0.07379877,0.9628183,0.02046773,0.1473919,0.02016661,0.9886608,1655115777524,1655115641681
