Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,7,0.1497873,0.915954,1.145989,0.1567728,0.9193017,1.157708,0.03083195,-0.2092366,-0.2932638,0.9323443,0.03836565,-0.2735626,-0.2017651,0.9396715,1654783177469,1654783049165
1,7,0.04689591,0.9193074,1.080078,0.05272834,0.9204798,1.092659,-0.1169153,-0.2404237,0.1104174,0.957254,-0.08083715,-0.2640611,0.21438,0.9368984,1654783181156,1654783052849
2,7,0.07935767,0.9019958,0.9711199,0.07851446,0.9069111,0.9796889,-0.2451753,-0.237262,-0.1647506,0.9254475,0.2293098,0.270135,0.05333771,-0.9335948,1654783184232,1654783055922
3,7,0.2820561,0.9259599,1.01758,0.2891239,0.9214239,1.019396,0.1580756,-0.2143043,-0.01880378,0.9637076,0.1867031,-0.2673804,0.06595126,0.9430271,1654783187031,1654783058721
4,7,0.2650819,1.194243,1.039697,0.2692518,1.197688,1.038462,-0.04405533,-0.231637,-0.09506179,0.9671436,0.02189043,0.2753184,-0.006446421,-0.9610823,1654783190080,1654783061772
5,7,0.159815,1.194156,1.196604,0.1685912,1.207232,1.199445,-0.242888,-0.2389449,-0.1664776,0.9253086,0.2294059,0.2701764,0.05335326,-0.9335583,1654783191890,1654783063574
6,7,0.03670214,1.215967,1.027296,0.03992027,1.212044,1.027524,0.158573,-0.2156418,-0.01800885,0.9633425,0.1867605,-0.2673415,0.06592736,0.9430285,1654783194368,1654783066054
7,7,0.07162558,1.199653,0.9103034,0.06639363,1.198324,0.911662,0.03056203,-0.2118312,-0.2927449,0.9319302,-0.03823809,0.2734418,0.2017533,-0.9397144,1654783197096,1654783068766
8,7,0.2933938,1.204082,1.05894,0.3017185,1.209349,1.058149,-0.1168064,-0.243225,0.1088165,0.9567428,-0.08086111,-0.2640101,0.2144227,0.9369009,1654783199881,1654783071535
9,7,0.2626771,0.9075984,1.044716,0.269411,0.9080951,1.05159,-0.04351358,-0.2345576,-0.09425952,0.9665425,-0.02173926,-0.2753666,0.006438687,0.961072,1654783201760,1654783073416
10,7,0.1494721,0.9157048,1.14884,0.1566753,0.9192611,1.157696,0.03294854,-0.2144126,-0.2926498,0.9312882,-0.03827858,0.2735439,0.2017904,-0.9396751,1654783203473,1654783075111
11,7,0.04566237,0.9202207,1.076684,0.05272834,0.9204898,1.092659,-0.117292,-0.2463125,0.1100636,0.9557504,-0.0808707,-0.2640758,0.2143199,0.9369049,1654783207162,1654783078793
12,7,0.07861447,0.901944,0.9713271,0.07847951,0.9068928,0.9797269,-0.243813,-0.2420163,-0.1659165,0.9243674,0.2293565,0.2701324,0.05335122,-0.9335834,1654783210225,1654783081859
13,7,0.2818511,0.9257141,1.018003,0.2891154,0.9214336,1.01939,0.1586501,-0.2182081,-0.01795614,0.9627528,0.1867166,-0.2673919,0.06590459,0.9430245,1654783213024,1654783084675
14,7,0.2650869,1.194294,1.041685,0.2692741,1.197688,1.038464,-0.04292988,-0.2351384,-0.09488834,0.966366,0.02189043,0.2753184,-0.006446421,-0.9610823,1654783216072,1654783087705
15,7,0.1597311,1.194085,1.197464,0.1685997,1.207242,1.19945,-0.2416315,-0.2420048,-0.1669578,0.9247556,0.2293591,0.270179,0.05333976,-0.9335698,1654783217882,1654783089509
16,7,0.0363823,1.21604,1.027743,0.03992026,1.212065,1.027523,0.1592817,-0.2186294,-0.01704809,0.9625694,0.1867605,-0.2673415,0.06592736,0.9430285,1654783220361,1654783091988
17,7,0.07147054,1.199942,0.9111695,0.06638832,1.198345,0.9116696,0.03223981,-0.2149271,-0.2922885,0.9313079,-0.03828509,0.2734519,0.2017396,-0.9397125,1654783223089,1654783094704
18,7,0.2930951,1.20387,1.058499,0.3017132,1.209339,1.058158,-0.116445,-0.2463566,0.1086192,0.9560078,-0.08084786,-0.2640142,0.2143759,0.9369116,1654783225860,1654783097474
