Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.13625,0.9244962,1.067389,0.1358795,0.9248394,1.065188,0.009377205,-0.5489777,-0.06356458,0.8333637,0.008137442,0.06321456,0.0324783,0.9974382,1654782939945,1654782811790
1,1,0.1362703,0.9244859,1.067394,0.1358795,0.9248394,1.065188,0.009372748,-0.5489952,-0.06355963,0.8333527,0.008137442,0.06321456,0.0324783,0.9974382,1654782939971,1654782811826
2,2,0.1363479,0.9244397,1.067462,0.1358934,0.9248493,1.065185,0.009347754,-0.5489631,-0.06353641,0.8333758,0.008177631,0.06321552,0.03250794,0.9974369,1654782940026,1654782811877
3,3,0.1364167,0.9243972,1.067547,0.1358934,0.9248493,1.065185,0.009367892,-0.5489876,-0.06356463,0.8333574,0.008177631,0.06321552,0.03250794,0.9974369,1654782940082,1654782811926
4,4,0.1364523,0.9243933,1.067594,0.1358934,0.9248493,1.065185,0.00938384,-0.5490006,-0.0635678,0.8333483,0.008179307,0.06316555,0.03250751,0.99744,1654782940123,1654782811979
5,5,0.1364745,0.9243726,1.067696,0.1359017,0.9248494,1.065191,0.009355444,-0.5488027,-0.06355552,0.8334799,0.008182563,0.06306572,0.0325067,0.9974464,1654782940179,1654782812028
6,6,0.1366251,0.9243442,1.067934,0.136012,0.9248418,1.065333,0.009294749,-0.5481144,-0.06373054,0.8339201,0.00812152,0.06246531,0.03244258,0.9974867,1654782940234,1654782812079
7,7,0.1368822,0.9240883,1.068685,0.1362106,0.9247212,1.065857,0.009003026,-0.5461833,-0.06400351,0.8351684,0.007971793,0.06086451,0.03228176,0.997592,1654782940276,1654782812128
8,8,0.1379547,0.9238843,1.070501,0.1368055,0.9245402,1.066948,0.008238192,-0.5412847,-0.06466665,0.8383085,0.007867292,0.05716169,0.03196569,0.9978221,1654782940332,1654782812183
9,9,0.1391807,0.9235559,1.073118,0.1376993,0.9243881,1.068552,0.007663143,-0.5351202,-0.06598664,0.84216,0.007686272,0.05195819,0.03155145,0.9981211,1654782940387,1654782812231
10,10,0.1400857,0.9232791,1.074954,0.13884,0.924107,1.070772,0.006561511,-0.5285412,-0.06620939,0.8462963,0.007335238,0.04514761,0.0309138,0.9984751,1654782940429,1654782812284
11,11,0.1414793,0.9228777,1.077608,0.1400931,0.923791,1.073278,0.004488332,-0.5211548,-0.06620707,0.8508785,0.006889343,0.03713341,0.03018822,0.9988306,1654782940485,1654782812334
12,12,0.1424139,0.9224392,1.079944,0.1414329,0.9234261,1.075854,0.00324066,-0.5132787,-0.06771728,0.8555402,0.006520599,0.02891874,0.02952692,0.9991243,1654782940540,1654782812387
13,13,0.1430899,0.9222001,1.081423,0.142672,0.9230803,1.078365,0.003784685,-0.5087685,-0.06876552,0.8581443,0.006042868,0.0212497,0.02882127,0.9993404,1654782940582,1654782812435
