Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1359478,0.9261258,1.072507,0.1349664,0.9275915,1.066064,0.003095707,-0.553543,-0.06032853,0.8306269,-0.001479633,0.06273587,0.03229754,0.9975063,1654781039179,1654780910141
1,1,0.1359334,0.9261353,1.072526,0.1349664,0.9275915,1.066064,0.003083679,-0.5535495,-0.06033288,0.8306223,-0.001479633,0.06273587,0.03229754,0.9975063,1654781039206,1654780910176
2,2,0.1359026,0.9261462,1.072508,0.1349664,0.9275915,1.066064,0.00308106,-0.5535327,-0.06033352,0.8306335,-0.001477972,0.06268589,0.03229755,0.9975095,1654781039249,1654780910226
3,3,0.1358836,0.9261641,1.072484,0.1349862,0.9275924,1.066088,0.003035038,-0.5533462,-0.06035602,0.8307563,-0.001473181,0.06253618,0.0322978,0.9975189,1654781039295,1654780910277
4,4,0.1360148,0.9261274,1.07267,0.1351021,0.9275787,1.066259,0.002909717,-0.5525922,-0.060415,0.8312542,-0.001532644,0.06188527,0.03223951,0.9975613,1654781039355,1654780910327
5,5,0.1362967,0.9259913,1.073232,0.1353889,0.9274985,1.066794,0.002482055,-0.5507551,-0.06066646,0.8324556,-0.001606293,0.06008191,0.03208375,0.9976765,1654781039398,1654780910379
6,6,0.1372514,0.9255881,1.075238,0.1359407,0.9273394,1.067898,0.001550655,-0.5451824,-0.06140582,0.836064,-0.001865298,0.05647452,0.03175499,0.9978973,1654781039455,1654780910430
7,7,0.1383775,0.925387,1.076842,0.1368555,0.9271532,1.06962,0.001374004,-0.5402154,-0.06232394,0.8392146,-0.002068602,0.05101977,0.03143232,0.9982008,1654781039496,1654780910481
8,8,0.1393963,0.9250495,1.079078,0.1379752,0.9269127,1.071763,8.126038E-05,-0.5342185,-0.06386592,0.8429304,-0.002354607,0.04394828,0.03078038,0.9985568,1654781039552,1654780910532
9,9,0.1408374,0.9246704,1.081305,0.1392186,0.926635,1.07425,-0.001394244,-0.5241926,-0.06427416,0.8491696,-0.002734475,0.03642882,0.03018826,0.9988765,1654781039607,1654780910584
10,10,0.1416141,0.9243784,1.082993,0.1405034,0.9263569,1.076729,-0.001622087,-0.5196891,-0.06563243,0.8518292,-0.003116034,0.02865745,0.02960438,0.999146,1654781039650,1654780910632
11,11,0.1427207,0.9240142,1.085069,0.1417509,0.926044,1.079339,-0.00400386,-0.5117984,-0.06550763,0.856595,-0.003603056,0.02038434,0.02901548,0.9993646,1654781039705,1654780910685
12,12,0.1438893,0.9235348,1.087776,0.1430199,0.9257683,1.081879,-0.004804221,-0.5050731,-0.06668742,0.8604829,-0.004051678,0.01235509,0.02835244,0.9995134,1654781039761,1654780910735
