Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1366763,0.92653,1.067387,0.1356225,0.9267274,1.067128,0.001071971,-0.5399314,-0.05920092,0.8396239,-0.00616207,0.06194693,0.03203471,0.9975462,1654781700756,1654781572066
1,1,0.1367072,0.9265195,1.067349,0.1356225,0.9267274,1.067128,0.001046921,-0.5398793,-0.05922905,0.8396554,-0.00616207,0.06194693,0.03203471,0.9975462,1654781700797,1654781572102
2,2,0.1367279,0.9264992,1.067383,0.1356335,0.9267366,1.067111,0.001056496,-0.539887,-0.05921842,0.8396512,-0.006121926,0.06194833,0.03206441,0.9975454,1654781700837,1654781572156
3,3,0.1367654,0.9264604,1.067485,0.1356335,0.9267366,1.067111,0.001091645,-0.5398806,-0.05924306,0.8396535,-0.006121926,0.06194833,0.03206441,0.9975454,1654781700892,1654781572206
4,4,0.1367909,0.92641,1.067543,0.1356335,0.9267366,1.067111,0.001079543,-0.5398474,-0.0592468,0.8396746,-0.006121926,0.06194833,0.03206441,0.9975454,1654781700934,1654781572256
5,5,0.1368116,0.9263819,1.067605,0.1356364,0.9267372,1.067124,0.001083235,-0.5397244,-0.05923342,0.8397546,-0.006120309,0.06189844,0.03206471,0.9975485,1654781700990,1654781572307
6,6,0.1368982,0.9263542,1.067728,0.1356897,0.9267693,1.067169,0.001085116,-0.5394673,-0.05948457,0.839902,-0.006073892,0.06163543,0.03184651,0.9975721,1654781701045,1654781572361
7,7,0.1370403,0.9265429,1.06816,0.135781,0.926938,1.067352,0.001222637,-0.5385699,-0.06018544,0.8404277,-0.005905069,0.06090884,0.03140084,0.9976318,1654781701101,1654781572411
8,8,0.1373922,0.9271002,1.069191,0.1358877,0.9272828,1.06787,0.001125424,-0.5358343,-0.06217876,0.8420299,-0.005778335,0.05934519,0.03029159,0.9977611,1654781701157,1654781572463
9,9,0.137876,0.9278662,1.070066,0.1361898,0.9279115,1.068681,0.001841424,-0.5332661,-0.06422853,0.8435037,-0.005468927,0.05659686,0.02855794,0.9979737,1654781701198,1654781572514
10,10,0.1385392,0.9288937,1.072021,0.136628,0.9287121,1.069954,0.002677789,-0.5287281,-0.06837688,0.8460284,-0.004923157,0.05286372,0.02618556,0.9982462,1654781701254,1654781572565
11,11,0.1388914,0.929814,1.073068,0.1370968,0.9296924,1.071429,0.002791769,-0.5262784,-0.0718682,0.8472651,-0.004431531,0.04855683,0.0232835,0.9985392,1654781701296,1654781572615
12,12,0.1396176,0.9311406,1.074339,0.1376514,0.9308419,1.073095,0.004017997,-0.5209908,-0.07567076,0.850192,-0.003789552,0.04332575,0.01981774,0.9988573,1654781701351,1654781572666
13,13,0.1402714,0.932454,1.076039,0.1382562,0.9319928,1.074794,0.004169449,-0.5161916,-0.07936232,0.8527781,-0.003035955,0.0379405,0.01614201,0.999145,1654781701408,1654781572717
14,14,0.1405262,0.9334586,1.076672,0.1388399,0.933207,1.076559,0.00367012,-0.5114392,-0.08198188,0.855392,-0.002378665,0.03303723,0.01296866,0.9993671,1654781701449,1654781572768
15,15,0.141118,0.934528,1.078559,0.1393855,0.9343045,1.078186,0.003681583,-0.5079486,-0.08574206,0.8571016,-0.001761682,0.02788793,0.009720027,0.9995623,1654781701505,1654781572818
16,16,0.1415425,0.9355357,1.079891,0.1399132,0.9354378,1.079931,0.004051752,-0.5037255,-0.08852287,0.8593066,-0.001229115,0.0226856,0.006187394,0.9997227,1654781701546,1654781572869
17,17,0.141909,0.936755,1.081531,0.1404796,0.9366298,1.08165,0.006180643,-0.499737,-0.09272158,0.861178,-0.0005107,0.01758863,0.002678469,0.9998417,1654781701602,1654781572920
18,18,0.1425293,0.9380489,1.083237,0.1411458,0.9378512,1.083362,0.004919911,-0.4936911,-0.09650853,0.8642517,0.0002145022,0.01215003,-0.000809893,0.9999259,1654781701657,1654781572970
19,19,0.1429108,0.9389892,1.084636,0.1417066,0.9389837,1.085093,0.006035067,-0.4898255,-0.09850102,0.8662171,0.000932768,0.0071235,-0.004167229,0.9999655,1654781701699,1654781573021
20,20,0.1431013,0.9402034,1.086143,0.1422843,0.9401766,1.086831,0.006606566,-0.4865152,-0.1044701,0.8673785,0.001546815,0.002002165,-0.007697716,0.9999672,1654781701755,1654781573071
21,21,0.143765,0.9413851,1.088098,0.1428315,0.9413792,1.088561,0.005766327,-0.4801075,-0.1080871,0.870506,0.002235197,-0.003262714,-0.01122238,0.9999292,1654781701811,1654781573122
22,22,0.1442452,0.9425376,1.089545,0.1434486,0.9425843,1.090349,0.006380096,-0.4759227,-0.1097008,0.8725953,0.002887443,-0.008518323,-0.01475438,0.9998507,1654781701853,1654781573173
23,23,0.1448743,0.9435666,1.09127,0.1440776,0.9438421,1.09219,0.006472481,-0.4709846,-0.1148637,0.8746073,0.003677703,-0.0138739,-0.01847793,0.9997262,1654781701908,1654781573224
24,24,0.1455009,0.944774,1.093268,0.1446418,0.9450069,1.093969,0.00718798,-0.4651452,-0.1185248,0.8772344,0.004323065,-0.01921241,-0.02204064,0.9995631,1654781701964,1654781573276
25,25,0.145977,0.945823,1.094452,0.1452624,0.9462844,1.095803,0.006503989,-0.459676,-0.1217835,0.8796729,0.005026482,-0.02454518,-0.02566898,0.9993564,1654781702006,1654781573327
26,26,0.1466764,0.9470585,1.096004,0.1458859,0.9475425,1.097652,0.008819735,-0.455114,-0.1243851,0.8816586,0.00580287,-0.02997504,-0.02958746,0.9990958,1654781702061,1654781573379
27,27,0.1470212,0.9482799,1.097746,0.1465128,0.9488029,1.09955,0.007749032,-0.4501369,-0.1316048,0.8831743,0.006418839,-0.03558566,-0.03323342,0.9987933,1654781702117,1654781573431
28,28,0.147444,0.9495359,1.098869,0.1471001,0.9500113,1.101402,0.01028014,-0.4457893,-0.1328073,0.8851714,0.007103726,-0.0407898,-0.0369439,0.9984592,1654781702159,1654781573480
