Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1359184,0.927027,1.066793,0.1358493,0.9273218,1.065771,0.0001872156,-0.5478343,-0.05710358,0.8346357,-0.005294971,0.06842132,0.03200144,0.9971291,1654780037542,1654779908193
1,1,0.1359134,0.9270003,1.066839,0.1358493,0.9273218,1.065771,0.0001936182,-0.547827,-0.05710384,0.8346404,-0.005294971,0.06842132,0.03200144,0.9971291,1654780037569,1654779908228
2,2,0.1358879,0.9269895,1.067039,0.1358684,0.9273312,1.065759,0.000220985,-0.5478242,-0.05709863,0.8346427,-0.005294971,0.06842132,0.03200144,0.9971291,1654780037625,1654779908280
3,3,0.135881,0.9269866,1.067024,0.1358684,0.9273312,1.065759,0.0002401301,-0.5477847,-0.05711865,0.8346672,-0.005294971,0.06842132,0.03200144,0.9971291,1654780037679,1654779908330
4,4,0.135882,0.9269931,1.067026,0.1358684,0.9273312,1.065759,0.0002384924,-0.5477841,-0.05710432,0.8346686,-0.005294971,0.06842132,0.03200144,0.9971291,1654780037734,1654779908382
5,5,0.1358925,0.9269953,1.067033,0.1358769,0.9273314,1.065764,0.0002453652,-0.5476755,-0.05712134,0.8347387,-0.00529176,0.0683215,0.03200196,0.997136,1654780037776,1654779908431
6,6,0.1359302,0.9270177,1.067069,0.1359085,0.9273633,1.065806,0.0002766066,-0.5474444,-0.05735407,0.8348743,-0.005246758,0.06805877,0.0317833,0.9971611,1654780037832,1654779908483
7,7,0.1360363,0.9271677,1.067302,0.1360022,0.9275118,1.065989,0.000361374,-0.54684,-0.05778129,0.8352408,-0.005111873,0.0673853,0.03137611,0.9972205,1654780037874,1654779908532
8,8,0.1361853,0.9276122,1.067928,0.1361178,0.927835,1.066485,0.0005191699,-0.545225,-0.05924608,0.8361934,-0.004973195,0.06593096,0.03040403,0.9973485,1654780037929,1654779908583
9,9,0.1367127,0.9285827,1.06905,0.1364297,0.9284209,1.067258,0.00105067,-0.5414261,-0.0620347,0.8384559,-0.00469815,0.06339072,0.02877595,0.9975629,1654780037985,1654779908633
10,10,0.1372303,0.9297517,1.070769,0.1368467,0.9292266,1.068455,0.001668006,-0.5369208,-0.06606349,0.8410403,-0.004186668,0.05955316,0.0262592,0.9978709,1654780038040,1654779908684
11,11,0.1375028,0.9307272,1.07182,0.1373834,0.9302673,1.069976,0.001892551,-0.5345246,-0.06964662,0.8422763,-0.003641993,0.0551984,0.02334017,0.998196,1654780038082,1654779908736
12,12,0.1382231,0.9319571,1.073259,0.1379748,0.9313617,1.071577,0.00327426,-0.5287434,-0.07336073,0.8455991,-0.00302998,0.05017991,0.02004647,0.9985344,1654780038138,1654779908786
13,13,0.1386782,0.9329799,1.07457,0.1385681,0.9325095,1.073248,0.002831313,-0.5258805,-0.07611786,0.847141,-0.00236252,0.04506098,0.01662414,0.9988432,1654780038180,1654779908835
14,14,0.1391401,0.9343301,1.075615,0.1391814,0.9336683,1.074943,0.003100589,-0.5206093,-0.07978831,0.8500531,-0.001675576,0.04000242,0.01329291,0.9991099,1654780038236,1654779908886
15,15,0.1396243,0.9352078,1.077756,0.1397321,0.9348592,1.076679,0.003448993,-0.5162789,-0.08415207,0.8522691,-0.001139253,0.03454208,0.009690687,0.9993556,1654780038292,1654779908936
16,16,0.1402117,0.9362311,1.079269,0.1402125,0.9359294,1.078401,0.004260021,-0.5119346,-0.08617267,0.8546807,-0.0006318241,0.02964985,0.006331831,0.9995402,1654780038334,1654779908988
17,17,0.1406979,0.9373915,1.080924,0.1408896,0.9371177,1.080087,0.005500854,-0.5083794,-0.09020697,0.8563777,9.407103E-05,0.02455965,0.002954498,0.999694,1654780038389,1654779909037
18,18,0.1411005,0.9381337,1.082338,0.1414829,0.9382954,1.081757,0.00437846,-0.5037267,-0.09407929,0.8587137,0.0007865354,0.01927689,-0.0004303008,0.9998139,1654780038431,1654779909088
19,19,0.1415536,0.9394901,1.084111,0.1420588,0.939437,1.083512,0.005454978,-0.498173,-0.09645052,0.8616793,0.001400992,0.01409626,-0.004029751,0.9998916,1654780038486,1654779909138
20,20,0.1420912,0.9406486,1.085812,0.1427057,0.940711,1.085317,0.005361523,-0.4927243,-0.1010311,0.864284,0.00207445,0.008770838,-0.007692635,0.9999298,1654780038542,1654779909191
21,21,0.1425336,0.9414448,1.087114,0.1432758,0.941827,1.086951,0.005975659,-0.4890265,-0.1048516,0.8659235,0.002720073,0.003713697,-0.01100168,0.9999289,1654780038584,1654779909239
22,22,0.1432032,0.9428226,1.089462,0.1439149,0.9430225,1.088791,0.004316595,-0.4837118,-0.1079673,0.8685317,0.003335379,-0.001642331,-0.01460963,0.9998864,1654780038640,1654779909290
23,23,0.1439364,0.9439895,1.091152,0.1445341,0.9442669,1.090604,0.00662472,-0.4793892,-0.1129572,0.8702775,0.004009292,-0.006942853,-0.01828244,0.9998008,1654780038695,1654779909341
24,24,0.1446329,0.9452639,1.09307,0.1451492,0.9456432,1.092455,0.006701145,-0.4741287,-0.1170347,0.8726168,0.004717633,-0.01314487,-0.02249686,0.9996494,1654780038752,1654779909395
25,25,0.1451374,0.9464775,1.094323,0.1458224,0.9467353,1.094226,0.007046399,-0.4692645,-0.1197439,0.8748729,0.005419783,-0.01767002,-0.02565703,0.9995,1654780038793,1654779909443
26,26,0.1455831,0.9476701,1.096174,0.1465062,0.9480109,1.096067,0.007892958,-0.4639101,-0.1227603,0.8772999,0.00619933,-0.02304797,-0.0293342,0.9992847,1654780038849,1654779909495
27,27,0.1460377,0.9485724,1.097586,0.1470702,0.949226,1.097893,0.006659089,-0.459503,-0.1264037,0.8791102,0.006712258,-0.02855653,-0.03303754,0.9990236,1654780038890,1654779909544
28,28,0.1463417,0.9500526,1.099191,0.1477722,0.9505696,1.099908,0.009576857,-0.4547889,-0.1311837,0.8808327,0.0074725,-0.03431816,-0.03715381,0.9986923,1654780038946,1654779909596
29,29,0.1471756,0.9513307,1.101528,0.1484426,0.951781,1.10166,0.00988482,-0.4481078,-0.1347103,0.8837165,0.008189827,-0.03956522,-0.04064937,0.9983563,1654780039002,1654779909645
30,30,0.147687,0.9522955,1.103519,0.149106,0.9531198,1.103568,0.009979094,-0.444106,-0.1380855,0.8852134,0.008872882,-0.04520243,-0.04449078,0.9979473,1654780039044,1654779909697
31,31,0.148175,0.9534836,1.105814,0.1497701,0.9543704,1.105515,0.009330905,-0.4382859,-0.1437378,0.8872192,0.009561568,-0.05073,-0.04831475,0.9974973,1654780039099,1654779909746
32,32,0.1489252,0.9549174,1.107796,0.1504761,0.9558302,1.107444,0.01054225,-0.4326526,-0.148792,0.8891353,0.01047255,-0.05660795,-0.05245024,0.9969629,1654780039155,1654779909798
33,33,0.1493369,0.9560534,1.109282,0.1511634,0.9571323,1.109427,0.0121388,-0.4287789,-0.1515646,0.8905221,0.01112059,-0.06216191,-0.05637959,0.9964105,1654780039196,1654779909850
34,34,0.1499984,0.9574896,1.111003,0.1518899,0.9584451,1.111423,0.01326885,-0.4224643,-0.1547723,0.8929689,0.01189172,-0.06786361,-0.06022294,0.9958044,1654780039252,1654779909898
35,35,0.1503902,0.9583452,1.112514,0.1524892,0.9597887,1.113432,0.01149515,-0.4181229,-0.1603115,0.8940589,0.01253852,-0.07359147,-0.06445819,0.9951243,1654780039294,1654779909949
36,36,0.1510622,0.9599748,1.114695,0.1532332,0.9612179,1.115564,0.0125738,-0.4101654,-0.1636128,0.8971272,-0.01336867,0.07966585,0.06885287,-0.9943511,1654780039350,1654779910000
37,37,0.1522288,0.9614695,1.11717,0.1540464,0.962736,1.117676,0.01417697,-0.4036325,-0.1662986,0.8995692,-0.01421472,0.08583662,0.0728828,-0.9935383,1654780039406,1654779910053
38,38,0.1525879,0.9623267,1.119157,0.1547502,0.9640731,1.119763,0.01295843,-0.3987021,-0.1712314,0.90086,-0.01486844,0.09182936,0.07705756,-0.9926775,1654780039448,1654779910102
39,39,0.1531702,0.9641157,1.121146,0.1554921,0.9655632,1.121914,0.01571376,-0.392022,-0.1769409,0.9026427,-0.01569584,0.09781973,0.08135146,-0.9917494,1654780039503,1654779910152
40,40,0.1540602,0.9656353,1.122929,0.1562942,0.9671065,1.124136,0.01334912,-0.3857348,-0.1804881,0.9046848,-0.01656286,0.1042952,0.08582066,-0.9906983,1654780039558,1654779910204
41,41,0.1543328,0.9675319,1.124183,0.1570343,0.9686137,1.12644,0.01679316,-0.3779837,-0.1865468,0.9066679,-0.01734851,0.1107443,0.09048039,-0.9895697,1654780039614,1654779910257
42,42,0.1549508,0.9686314,1.125691,0.1578377,0.9701344,1.128605,0.01604491,-0.3731506,-0.191295,0.9076934,-0.01819347,0.1169527,0.09465893,-0.9884487,1654780039656,1654779910304
43,43,0.1558943,0.9702827,1.12837,0.1586397,0.9716777,1.130827,0.01447512,-0.366701,-0.1961495,0.9093109,-0.01908778,0.1233878,0.09923522,-0.9871999,1654780039712,1654779910355
44,44,0.1562208,0.9715242,1.130199,0.1594345,0.9731986,1.133211,0.01723262,-0.3612184,-0.198261,0.9109978,-0.01982251,0.1298918,0.1038687,-0.9858735,1654780039754,1654779910405
45,45,0.1573973,0.973423,1.132366,0.1602662,0.9748548,1.135494,0.01730929,-0.3518895,-0.2036147,0.9134633,-0.02079731,0.1367026,0.108531,-0.9844292,1654780039809,1654779910456
46,46,0.1577128,0.975024,1.134395,0.1611506,0.9765319,1.138011,0.01680023,-0.3450409,-0.2100374,0.9146304,-0.02165042,0.1437267,0.1133911,-0.9828614,1654780039865,1654779910508
47,47,0.1584454,0.9765168,1.135896,0.1619308,0.9780712,1.140362,0.01846286,-0.3392764,-0.2132077,0.9160203,-0.02238961,0.1504338,0.1180775,-0.9812881,1654780039907,1654779910557
48,48,0.1591002,0.9786578,1.138469,0.1628628,0.9798428,1.142762,0.01908471,-0.3289435,-0.2177538,0.918703,-0.02351721,0.1574109,0.1228977,-0.9795739,1654780039962,1654779910606
49,49,0.1596405,0.9798068,1.140434,0.1637131,0.9815632,1.14535,0.01979966,-0.3227566,-0.2213564,0.9200204,-0.0243293,0.164627,0.1278863,-0.9777277,1654780040004,1654779910658
50,50,0.1606396,0.9815019,1.143214,0.1645695,0.983265,1.147966,0.02069361,-0.3147753,-0.2267517,0.921451,-0.02525233,0.172265,0.1332293,-0.9756727,1654780040060,1654779910708
51,51,0.1612571,0.9835263,1.145443,0.1655705,0.9851261,1.150572,0.02018654,-0.3073012,-0.2339221,0.9221925,-0.02631712,0.1794811,0.1381916,-0.9736514,1654780040115,1654779910760
52,52,0.1616424,0.9847261,1.147244,0.1664109,0.986829,1.153213,0.02040265,-0.3002585,-0.2379626,0.923473,-0.02712628,0.1871263,0.1434438,-0.9714279,1654780040157,1654779910809
53,53,0.1621569,0.9869748,1.149443,0.167406,0.9886749,1.155922,0.02283063,-0.291789,-0.2445224,0.924417,-0.0281771,0.1945913,0.1486461,-0.9691464,1654780040213,1654779910860
54,54,0.1631078,0.988448,1.151838,0.1683843,0.9905603,1.158619,0.0231601,-0.2834032,-0.2462511,0.9265563,-0.02911463,0.2024236,0.1538165,-0.9667046,1654780040255,1654779910909
55,55,0.1638542,0.9902343,1.154823,0.1693293,0.9925108,1.161421,0.02429022,-0.275672,-0.2529372,0.9270586,-0.03018904,0.2108066,0.1595926,-0.9639397,1654780040311,1654779910959
56,56,0.164776,0.9924288,1.157193,0.1702981,0.9943948,1.164301,0.02283884,-0.2642049,-0.2590885,0.9287342,-0.03113233,0.218739,0.164945,-0.9612374,1654780040366,1654779911011
57,57,0.1651752,0.9939963,1.159336,0.1713023,0.9963868,1.167139,0.02452873,-0.2565379,-0.2627989,0.9297975,-0.03214608,0.2270055,0.1703576,-0.958339,1654780040408,1654779911060
58,58,0.1657996,0.9959317,1.162375,0.172351,0.9984094,1.170205,0.02557879,-0.2484166,-0.2705821,0.929742,-0.03324658,0.2357173,0.1762912,-0.9551197,1654780040464,1654779911113
59,59,0.166676,0.9982316,1.16555,0.1734395,1.000538,1.173185,0.02609437,-0.2373946,-0.2757368,0.9310919,-0.03430285,0.2449035,0.1821143,-0.9516723,1654780040520,1654779911165
60,60,0.1670406,1.000012,1.168124,0.1744499,1.002562,1.176274,0.02761599,-0.2292075,-0.2804687,0.9316859,-0.03536834,0.2534294,0.1879439,-0.9482615,1654780040561,1654779911214
61,61,0.1683495,1.001721,1.170895,0.175499,1.00454,1.179248,0.02738893,-0.2224932,-0.2861665,0.9315876,-0.03639568,0.2620902,0.1936215,-0.9447195,1654780040617,1654779911267
62,62,0.1683791,1.002858,1.172514,0.1764265,1.006109,1.181608,0.02675802,-0.2153301,-0.2909455,0.9318088,-0.03719652,0.268861,0.197874,-0.9419004,1654780040672,1654779911317
63,63,0.1683897,1.003338,1.172463,0.1769658,1.007165,1.183237,0.02675616,-0.2136385,-0.29146,0.9320374,-0.03777246,0.2735857,0.200912,-0.9398716,1654780040728,1654779911371
64,64,0.1683944,1.003259,1.172308,0.1771859,1.007676,1.183896,0.02690661,-0.2137524,-0.2912273,0.9320797,-0.03802696,0.2757643,0.2022154,-0.9389446,1654780040770,1654779911420
65,65,0.1683554,1.003306,1.172141,0.177255,1.007825,1.184099,0.02713355,-0.213312,-0.291315,0.9321466,-0.03808615,0.2763814,0.202541,-0.9386907,1654780040826,1654779911470
66,66,0.168379,1.003292,1.172012,0.1772382,1.007875,1.184086,0.02719891,-0.2132804,-0.2912901,0.9321597,0.03809954,-0.2765759,-0.2025837,0.9386235,1654780040867,1654779911520
67,67,0.1684349,1.003244,1.17185,0.1772244,1.007875,1.184089,0.02720047,-0.2133539,-0.2914076,0.9321061,0.03805265,-0.2765658,-0.2025975,0.9386255,1654780040923,1654779911570
68,68,0.1684751,1.003226,1.171686,0.177236,1.007876,1.184108,0.02724018,-0.2134,-0.291428,0.9320881,0.03806275,-0.2765188,-0.2025957,0.9386393,1654780040979,1654779911614
69,69,0.1685726,1.003202,1.171617,0.1772476,1.007877,1.184127,0.02722725,-0.2134608,-0.2914353,0.9320722,0.03806275,-0.2765188,-0.2025957,0.9386393,1654780041021,1654779911662
70,70,0.1685736,1.00318,1.171382,0.1771724,1.007886,1.184115,0.02718191,-0.2135475,-0.2913471,0.9320813,0.03804521,-0.2764758,-0.2024999,0.9386734,1654780041076,1654779911715
