Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,7,0.01868767,1.196138,1.050382,0.02135579,1.198113,1.062522,-0.03974885,-0.2268616,-0.09523197,0.9684445,0.01727134,0.2819204,-0.004101887,-0.9592737,1654782507302,1654782379978
1,8,0.1024077,1.193411,0.9300212,0.1024997,1.193559,0.9364585,-0.04066992,-0.2285676,-0.09566786,0.967962,-0.01719697,-0.2818233,0.004174232,0.9593031,1654782509569,1654782382232
2,9,0.2652665,1.194151,1.040399,0.2706673,1.19707,1.044585,-0.04029722,-0.2290161,-0.09643845,0.9677951,0.01720953,0.2818731,-0.004067093,-0.9592888,1654782511435,1654782384083
3,0,0.2635513,0.906914,1.045157,0.27023,0.907381,1.054826,-0.04058004,-0.2304343,-0.09623663,0.9674667,-0.01714885,-0.2818711,0.004189178,0.95929,1654782513481,1654782386130
4,1,0.1803428,0.9094443,1.170597,0.1890813,0.911907,1.180934,-0.039833,-0.2316092,-0.09600862,0.9672399,0.01718959,0.2819191,-0.004177973,-0.9592752,1654782515681,1654782388314
5,2,0.01717929,0.9093244,1.05792,0.02084746,0.9083373,1.072839,-0.04071517,-0.2335328,-0.09503379,0.9668368,0.01723796,0.2818235,-0.004162222,-0.9593024,1654782517742,1654782390361
6,3,0.1002923,0.9054744,0.9384713,0.102007,0.9037707,0.9467147,-0.04148025,-0.23451,-0.09521194,0.9665502,0.01718983,0.2818713,-0.004177108,-0.9592892,1654782519914,1654782392521
7,4,0.2634561,0.9068002,1.047249,0.27021,0.9072902,1.054804,-0.04086128,-0.2352601,-0.09611843,0.9663045,-0.01713456,-0.2819198,0.004142016,0.9592761,1654782521654,1654782394259
8,5,0.2639243,1.193749,1.036902,0.2706908,1.197172,1.044656,-0.0406992,-0.2350192,-0.09627796,0.966354,0.01725183,0.2818707,-0.004211023,-0.9592881,1654782523700,1654782396293
9,6,0.1811945,1.197074,1.16192,0.1895854,1.201716,1.170697,-0.03971463,-0.2355907,-0.09601474,0.966282,-0.01716271,-0.2819181,0.00423798,0.9592757,1654782526123,1654782398732
10,7,0.01767215,1.196486,1.052513,0.02138167,1.198145,1.062573,-0.0404569,-0.2362501,-0.09522902,0.966168,-0.01716316,-0.2818222,0.004236281,0.9593039,1654782528197,1654782400791
11,8,0.1013435,1.193366,0.9295099,0.1024913,1.193549,0.9364534,-0.04134778,-0.2362798,-0.09543453,0.9661027,-0.01718269,-0.281872,0.004127115,0.9592893,1654782530452,1654782403038
12,9,0.2646276,1.194098,1.040424,0.2706618,1.19707,1.044593,-0.04057886,-0.2362029,-0.09612148,0.966086,0.01720953,0.2818731,-0.004067093,-0.9592888,1654782532290,1654782404865
13,0,0.2632971,0.9068369,1.046951,0.270233,0.9074014,1.054839,-0.04091594,-0.2374023,-0.09594231,0.9657956,-0.01714864,-0.2819189,0.004190013,0.9592758,1654782534336,1654782406903
14,1,0.1797969,0.9097887,1.169178,0.1890481,0.9118776,1.18095,-0.04004344,-0.2381828,-0.09585771,0.9656484,0.01722343,0.2819202,-0.004115954,-0.9592745,1654782536523,1654782409075
15,2,0.01660059,0.9089102,1.060557,0.02087756,0.9083562,1.07281,-0.04084361,-0.239,-0.09460463,0.9655365,-0.01719677,-0.2818713,0.004175052,0.9592891,1654782538583,1654782411120
16,3,0.1002007,0.9049345,0.9403966,0.1019907,0.9037516,0.9467407,-0.0416065,-0.2398053,-0.09506103,0.9652594,0.01723775,0.2818715,-0.004163057,-0.9592884,1654782540755,1654782413278
17,4,0.2630185,0.9067816,1.04739,0.2702292,0.9072898,1.054793,-0.04091464,-0.2399987,-0.09575511,0.9651724,-0.01714885,-0.2818711,0.004189178,0.95929,1654782542509,1654782415024
18,5,0.2639352,1.194103,1.038239,0.2707016,1.197162,1.04464,-0.04077899,-0.2397027,-0.09620784,0.9652066,0.01723775,0.2818715,-0.004163057,-0.9592884,1654782544556,1654782417059
19,6,0.1807057,1.197199,1.163173,0.1895938,1.201716,1.170702,-0.03967815,-0.2403473,-0.09573253,0.9651394,-0.01717679,-0.2819172,0.004285887,0.9592755,1654782546992,1654782419492
20,7,0.01730014,1.19667,1.05454,0.02137868,1.198155,1.062559,-0.04021389,-0.2409061,-0.09498616,0.9650517,-0.01711524,-0.281822,0.004250333,0.9593047,1654782549066,1654782421562
21,8,0.1010597,1.193722,0.9309936,0.1024913,1.193569,0.9364527,-0.0412882,-0.2408315,-0.09500892,0.9650227,-0.0171829,-0.2818241,0.004126251,0.9593034,1654782551322,1654782423815
22,9,0.2642305,1.194207,1.040269,0.2706673,1.19707,1.044585,-0.04068166,-0.2407043,-0.09562272,0.9650196,0.01720937,0.2819211,-0.004068017,-0.9592746,1654782553159,1654782425640
23,0,0.2627355,0.9069309,1.047338,0.270233,0.9074014,1.054839,-0.04075911,-0.2415273,-0.09544013,0.9648287,-0.01714906,-0.281823,0.004188314,0.959304,1654782555206,1654782427673
24,1,0.1800886,0.9093099,1.172673,0.189062,0.9118974,1.180946,-0.04028038,-0.2420611,-0.0951436,0.9647443,0.01723732,0.2819673,-0.004164785,-0.9592601,1654782557406,1654782429859
25,2,0.01631095,0.9091597,1.059919,0.02085835,0.9083667,1.072821,-0.04106603,-0.2425544,-0.09426822,0.9646733,0.01719005,0.2818233,-0.004176289,-0.9593033,1654782559466,1654782431903
26,3,0.10001,0.9049472,0.9407778,0.1020208,0.9037806,0.9467114,-0.04171077,-0.2424578,-0.09473805,0.9646239,-0.01714885,-0.2818711,0.004189178,0.95929,1654782561637,1654782434062
27,4,0.2631521,0.9065947,1.047731,0.2702209,0.9073296,1.054786,-0.04114646,-0.2422221,-0.09550495,0.9646317,-0.01710069,-0.2819187,0.004204094,0.9592767,1654782563378,1654782435794
28,5,0.264026,1.194296,1.039153,0.2706963,1.197222,1.044646,-0.0409973,-0.2415798,-0.09576117,0.9647737,0.01720394,0.2818704,-0.00422509,-0.959289,1654782565425,1654782437826
29,6,0.1807152,1.197304,1.163006,0.1895854,1.201716,1.170697,-0.03981825,-0.2420957,-0.09554882,0.9647148,-0.01716271,-0.2819181,0.00423798,0.9592757,1654782567847,1654782440247
30,7,0.01721844,1.196727,1.055502,0.02137629,1.198165,1.062581,-0.04057751,-0.2423816,-0.09475127,0.96469,-0.01716316,-0.2818222,0.004236281,0.9593039,1654782569921,1654782442305
31,8,0.1007345,1.193573,0.9301921,0.1024859,1.193569,0.9364611,-0.04164471,-0.242025,-0.09479602,0.9647297,-0.01718269,-0.281872,0.004127115,0.9592893,1654782572176,1654782444567
32,9,0.2640454,1.194165,1.040128,0.270645,1.19707,1.044583,-0.04099708,-0.24187,-0.09539132,0.9647377,0.01725706,0.2819692,-0.004054755,-0.9592597,1654782574015,1654782446406
33,0,0.2626711,0.9069907,1.047243,0.2702246,0.9074013,1.054833,-0.04103511,-0.2426872,-0.09519201,0.9645504,-0.01714885,-0.2818711,0.004189178,0.95929,1654782576061,1654782448439
34,1,0.1796999,0.9093181,1.172236,0.1890511,0.9118681,1.180964,-0.04038414,-0.2432577,-0.09499588,0.9644535,0.01723751,0.2819194,-0.004163921,-0.9592743,1654782578261,1654782450622
35,2,0.0162188,0.9092177,1.060312,0.02083123,0.9083282,1.072864,-0.04122011,-0.24364,-0.09415931,0.9644037,0.01728567,0.2818717,-0.004149005,-0.9592875,1654782580321,1654782452671
36,3,0.09952669,0.9054239,0.9391107,0.1020045,0.9037415,0.946738,-0.04194587,-0.2437194,-0.09472689,0.9642968,0.01723751,0.2819194,-0.004163921,-0.9592743,1654782582493,1654782454823
37,4,0.2628734,0.906794,1.04764,0.2702046,0.9072806,1.054813,-0.041098,-0.2435456,-0.09555289,0.9642957,-0.01714864,-0.2819189,0.004190013,0.9592758,1654782584233,1654782456553
38,5,0.2637785,1.194208,1.039837,0.2706909,1.197202,1.044655,-0.04093258,-0.2429225,-0.09579405,0.9644359,0.01725183,0.2818707,-0.004211023,-0.9592881,1654782586279,1654782458585
39,6,0.1807152,1.19721,1.16377,0.1895992,1.201716,1.170694,-0.0397615,-0.2432633,-0.09549987,0.9644282,-0.01717679,-0.2819172,0.004285887,0.9592755,1654782588702,1654782461002
40,7,0.01689896,1.196741,1.054346,0.02139254,1.198174,1.062555,-0.04042346,-0.2432437,-0.09460672,0.9644937,-0.01711524,-0.281822,0.004250333,0.9593047,1654782590777,1654782463059
41,8,0.1006676,1.19353,0.9299573,0.1024913,1.193559,0.936453,-0.0415136,-0.2428771,-0.09485096,0.9645157,-0.01718269,-0.281872,0.004127115,0.9592893,1654782593032,1654782465311
42,9,0.2644465,1.194304,1.041877,0.2706559,1.197079,1.044565,-0.04072796,-0.2427295,-0.09550425,0.964522,0.01720937,0.2819211,-0.004068017,-0.9592746,1654782594884,1654782467149
43,0,0.2626076,0.9067614,1.046968,0.270233,0.9074014,1.054839,-0.04107295,-0.2437031,-0.09510351,0.9643014,-0.01714885,-0.2818711,0.004189178,0.95929,1654782596930,1654782469219
44,1,0.1790994,0.9099026,1.168748,0.1890427,0.9118879,1.180958,-0.04035888,-0.2440329,-0.09492924,0.9642653,0.01723751,0.2819194,-0.004163921,-0.9592743,1654782599130,1654782471406
45,2,0.01600874,0.9091535,1.060058,0.0208421,0.9083476,1.072847,-0.04101986,-0.2441803,-0.09402922,0.9642883,0.01723796,0.2818235,-0.004162222,-0.9593024,1654782601190,1654782473453
46,3,0.09952608,0.9051296,0.9400523,0.1019937,0.9037321,0.9467552,-0.04194341,-0.2438021,-0.09457814,0.9642906,0.01728545,0.2819195,-0.004149869,-0.9592735,1654782603362,1654782475616
47,4,0.2627484,0.9067634,1.047052,0.2702293,0.9073198,1.054792,-0.04110822,-0.2436272,-0.09539314,0.9642904,-0.01714885,-0.2818711,0.004189178,0.95929,1654782605116,1654782477362
48,5,0.2637199,1.194198,1.039865,0.2706933,1.197222,1.044632,-0.04094814,-0.2429303,-0.09561463,0.9644511,-0.01716295,-0.2818702,0.004237115,0.9592898,1654782607163,1654782479398
49,6,0.1804918,1.197374,1.162661,0.1895992,1.201716,1.170694,-0.03965054,-0.2434407,-0.09530731,0.9644071,-0.01717679,-0.2819172,0.004285887,0.9592755,1654782609599,1654782481832
50,7,0.01697444,1.196819,1.0562,0.02137868,1.198155,1.062559,-0.04037213,-0.2433403,-0.09446361,0.9644855,-0.01716295,-0.2818702,0.004237115,0.9592898,1654782611673,1654782483893
51,8,0.1006178,1.193586,0.9298216,0.1024997,1.193569,0.9364581,-0.04159478,-0.2427254,-0.0944784,0.964587,-0.01714906,-0.281823,0.004188314,0.959304,1654782613943,1654782486156
52,9,0.2644397,1.19424,1.041223,0.2706589,1.19707,1.04458,-0.04082385,-0.2422502,-0.09535531,0.9646531,0.01725744,0.2818733,-0.004053041,-0.959288,1654782615781,1654782487988
53,0,0.2627271,0.9070914,1.047159,0.2702385,0.9074112,1.05483,-0.04114328,-0.2428263,-0.09509731,0.9645202,-0.01714864,-0.2819189,0.004190013,0.9592758,1654782617827,1654782490030
