Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,6,0.07741642,0.9043579,0.96873,0.07884789,0.9087704,0.9786521,-0.2445702,-0.2453959,-0.1649125,0.9234555,0.2303759,0.2772275,0.05609564,-0.9310883,1654781243012,1654781113982
1,6,0.2815242,0.9279727,1.017876,0.2887863,0.922782,1.021556,0.1574004,-0.2203846,-0.01580097,0.9625,0.1847736,-0.2749676,0.06629299,0.9411997,1654781245822,1654781116787
2,6,0.2640123,1.196173,1.039267,0.2694672,1.199153,1.039713,-0.04415047,-0.2375877,-0.09327924,0.9658684,0.02334438,0.2827983,-0.005199462,-0.9588813,1654781248857,1654781119827
3,6,0.1588856,1.196652,1.193845,0.1662872,1.209315,1.199103,-0.2427794,-0.2446114,-0.1659503,0.9239502,0.230395,0.2772062,0.05620362,-0.9310833,1654781250666,1654781121635
4,6,0.03589058,1.217666,1.025531,0.0403446,1.214097,1.025169,0.1579848,-0.219924,-0.0151532,0.9625199,0.1848313,-0.2749287,0.06626941,0.9412014,1654781253159,1654781124124
5,6,0.07034907,1.20087,0.9081942,0.06858929,1.200064,0.9097652,0.03083515,-0.2170742,-0.2909182,0.9312866,-0.0383912,0.2810699,0.2025078,-0.9372921,1654781255902,1654781126890
6,6,0.2922674,1.205698,1.056552,0.3016222,1.210726,1.059897,-0.1181717,-0.2471881,0.1100901,0.9554129,-0.08394714,-0.2709877,0.2127156,0.9350245,1654781258685,1654781129667
7,6,0.2637434,0.9077844,1.050578,0.2684945,0.9094445,1.053532,-0.04413929,-0.238165,-0.09303416,0.9657504,0.02336396,0.2828007,-0.005089417,-0.9588807,1654781260565,1654781131552
8,6,0.1498277,0.9173095,1.151378,0.1542237,0.9213161,1.157759,0.03236204,-0.2176013,-0.291071,0.931064,-0.03847869,0.2811819,0.2025305,-0.9372501,1654781262278,1654781133252
9,6,0.04602241,0.9199577,1.083958,0.05126011,0.9226332,1.091163,-0.1187087,-0.2477276,0.1115181,0.9550409,0.083996,0.2710628,-0.2126012,-0.9350243,1654781265967,1654781136941
10,6,0.07868571,0.9028018,0.9745904,0.07880583,0.9087493,0.978626,-0.2447888,-0.243499,-0.1648924,0.9239032,0.2303128,0.2771745,0.05614035,-0.9311169,1654781269030,1654781140016
11,6,0.281437,0.9280294,1.017431,0.288767,0.9227626,1.021568,0.1569825,-0.2190917,-0.01634672,0.9628542,0.1847405,-0.2749824,0.06623271,0.9412061,1654781271856,1654781142825
