Unity ID,Robot ID,Unity x Position,Unity y Position,Unity z Position,Robot x Position,Robot y Position,Robot z Position,Unity x Rotation,Unity y Rotation,Unity z Rotation,Unity w Rotation,Robot x Rotation,Robot y Rotation,Robot z Rotation,Robot w Rotation,Unity Time Stamp,Robot Time Stamp
0,0,0.1362244,0.9244065,1.069609,0.1365375,0.9249167,1.06851,0.01540282,-0.5465365,-0.06435761,0.8348166,-0.00456281,0.04679883,0.03299145,0.9983489,1654779348943,1654779220230
1,1,0.136206,0.9244252,1.069458,0.1365375,0.9249167,1.06851,0.0153807,-0.5465436,-0.06435916,0.8348122,-0.00456281,0.04679883,0.03299145,0.9983489,1654779348970,1654779220251
2,2,0.1361939,0.9244251,1.06935,0.1365375,0.9249167,1.06851,0.0153842,-0.5465581,-0.06435414,0.834803,-0.00456281,0.04679883,0.03299145,0.9983489,1654779349011,1654779220301
3,3,0.136196,0.9244509,1.069188,0.1365483,0.9249175,1.068529,0.01535555,-0.5463289,-0.06434517,0.8349543,-0.004557855,0.04664885,0.03299215,0.998356,1654779349066,1654779220350
4,4,0.136383,0.9244831,1.069237,0.1366865,0.9249346,1.068698,0.01528059,-0.5455757,-0.06443787,0.8354409,-0.004603259,0.04590136,0.03300497,0.9983901,1654779349122,1654779220403
5,5,0.1367187,0.924368,1.069777,0.1369373,0.9249065,1.069215,0.01492256,-0.5432894,-0.06473625,0.8369129,-0.00467784,0.04424571,0.03285196,0.9984695,1654779349163,1654779220452
6,6,0.1377238,0.9240676,1.071635,0.1374695,0.9247561,1.070384,0.01370634,-0.5380143,-0.06510369,0.840306,-0.00488542,0.04053575,0.03255881,0.9986355,1654779349219,1654779220504
7,7,0.1388649,0.923981,1.073265,0.1383379,0.9246289,1.072103,0.01319002,-0.5326051,-0.06545486,0.843726,-0.005009063,0.03507471,0.03223658,0.9988521,1654779349261,1654779220555
8,8,0.1400473,0.9235793,1.075436,0.1394991,0.9244285,1.074455,0.01166437,-0.5249402,-0.06629068,0.8484735,-0.005303398,0.02784923,0.03163826,0.9990972,1654779349316,1654779220608
9,9,0.1414423,0.9229976,1.077657,0.1406664,0.9241632,1.076924,0.01078873,-0.5163548,-0.06729908,0.8536581,-0.005688578,0.02007638,0.03110054,0.9992985,1654779349372,1654779220657
10,10,0.1423382,0.9227427,1.079327,0.1418258,0.923833,1.079512,0.01040777,-0.5123696,-0.06859098,0.8559582,-0.006089546,0.01214847,0.03050217,0.9994423,1654779349414,1654779220708
11,11,0.1432945,0.922282,1.081408,0.1429795,0.9235431,1.082107,0.009089364,-0.5056489,-0.06929634,0.8599039,-0.006577872,0.004067019,0.0298558,0.9995244,1654779349470,1654779220759
12,12,0.1443702,0.9218174,1.083915,0.1440903,0.9232299,1.084624,0.006937427,-0.4976082,-0.06951966,0.8645837,-0.007032685,-0.004113108,0.02924819,0.999539,1654779349525,1654779220809
13,13,0.1452385,0.921629,1.085594,0.1452819,0.9229422,1.08727,0.005907608,-0.4916602,-0.06988512,0.8679582,-0.007475674,-0.01209551,0.02860714,0.9994895,1654779349567,1654779220860
14,14,0.146181,0.9212901,1.087566,0.1464438,0.9226625,1.08987,0.005736164,-0.4844484,-0.07184333,0.871846,-0.007836357,-0.01993029,0.02791826,0.9993808,1654779349622,1654779220912
15,15,0.1472955,0.9210398,1.089668,0.1476876,0.9224298,1.092403,0.004031066,-0.4759521,-0.07203288,0.8765071,-0.008100368,-0.02810675,0.02736323,0.9991975,1654779349678,1654779220963
16,16,0.1484177,0.9207799,1.09211,0.1488128,0.9221418,1.095038,0.003215449,-0.4698496,-0.07292916,0.879723,-0.008610114,-0.03633572,0.02672216,0.9989452,1654779349734,1654779221016
17,17,0.1492092,0.9207104,1.093523,0.1499559,0.921891,1.097612,0.002322873,-0.4646839,-0.0737437,0.8823975,-0.008987665,-0.04416087,0.02612519,0.9986424,1654779349776,1654779221065
18,18,0.1501646,0.9203947,1.095637,0.1511211,0.9216204,1.100189,0.001212816,-0.456255,-0.07499358,0.8866825,-0.00937251,-0.05208261,0.02553661,0.9982722,1654779349832,1654779221116
19,19,0.1510109,0.9201509,1.097346,0.1521573,0.9212967,1.102692,7.730809E-05,-0.4506947,-0.07545169,0.8894838,-0.009785101,-0.05995436,0.02488679,0.9978428,1654779349873,1654779221165
20,20,0.1521358,0.9200142,1.099433,0.1533414,0.9210271,1.105294,-0.0009869137,-0.44252,-0.07596979,0.8935344,-0.01012908,-0.06827176,0.02423219,0.9973211,1654779349929,1654779221217
21,21,0.1532894,0.9197116,1.101904,0.1545034,0.9207775,1.107893,-0.002419519,-0.4349799,-0.07637298,0.8971922,-0.01048078,-0.07598242,0.02364708,0.9967737,1654779349985,1654779221267
22,22,0.1540277,0.9194078,1.103852,0.1556364,0.9205143,1.110412,-0.003575348,-0.4281392,-0.07688541,0.9004292,-0.01083975,-0.0837878,0.02306986,0.9961576,1654779350027,1654779221316
23,23,0.1553013,0.9191202,1.106692,0.1567976,0.9202063,1.113049,-0.004934348,-0.4201973,-0.07768987,0.9040875,-0.01117914,-0.09178881,0.02245863,0.9954624,1654779350082,1654779221367
24,24,0.1559179,0.918885,1.108304,0.1579179,0.919957,1.115655,-0.005454357,-0.4141539,-0.07851643,0.9067976,-0.01161541,-0.0998355,0.02180624,0.9946972,1654779350124,1654779221418
25,25,0.1569377,0.9184972,1.110724,0.1590892,0.9196813,1.118347,-0.006854015,-0.4074796,-0.07919478,0.9097481,-0.01194377,-0.1082226,0.02117048,0.9938295,1654779350180,1654779221469
26,26,0.1577455,0.9182539,1.112997,0.1601223,0.9194086,1.120869,-0.007508194,-0.4004644,-0.08060189,0.9127295,-0.01236771,-0.1158063,0.02055241,0.9929821,1654779350235,1654779221519
27,27,0.15826,0.9181027,1.114406,0.1612273,0.9191426,1.123551,-0.008656303,-0.3948177,-0.08131731,0.9151129,-0.01285702,-0.1238828,0.01985791,0.9920149,1654779350277,1654779221569
28,28,0.1592698,0.9179488,1.116096,0.1623001,0.9189041,1.126172,-0.009545452,-0.3864634,-0.08202598,0.9186004,-0.01322576,-0.1318975,0.01924042,0.9909884,1654779350333,1654779221620
29,29,0.1601811,0.9177352,1.117906,0.1634678,0.918654,1.128763,-0.01109246,-0.3783526,-0.0826783,0.9218951,-0.01349495,-0.1398485,0.01874138,0.9899036,1654779350389,1654779221669
